50 200
a1 a10
a1 a12
a1 a13
a1 a17
a1 a18
a1 a34
a1 a41
a1 a47
a2 a7
a2 a11
a2 a15
a2 a19
a2 a27
a2 a36
a2 a37
a2 a40
a2 a41
a2 a48
a3 a5
a3 a19
a3 a34
a3 a43
a3 a44
a4 a5
a4 a7
a4 a9
a4 a16
a4 a36
a4 a41
a4 a43
a4 a47
a4 a48
a4 a49
a5 a12
a5 a13
a5 a18
a5 a31
a5 a35
a5 a37
a5 a45
a5 a49
a6 a11
a6 a13
a6 a17
a6 a18
a6 a23
a6 a33
a6 a44
a7 a47
a8 a18
a8 a29
a8 a34
a8 a37
a8 a41
a8 a49
a9 a15
a9 a17
a9 a24
a9 a29
a9 a44
a9 a46
a9 a47
a10 a19
a10 a27
a10 a30
a10 a40
a10 a41
a11 a12
a11 a19
a11 a24
a11 a27
a11 a40
a11 a47
a12 a16
a12 a17
a12 a47
a13 a17
a13 a30
a13 a44
a13 a49
a14 a15
a14 a17
a14 a18
a14 a21
a14 a42
a14 a46
a14 a49
a15 a17
a15 a19
a15 a25
a15 a29
a15 a32
a15 a34
a15 a38
a16 a29
a16 a30
a16 a33
a16 a42
a16 a46
a16 a47
a17 a20
a17 a21
a17 a23
a17 a29
a17 a31
a17 a35
a17 a46
a17 a47
a17 a48
a18 a22
a18 a28
a18 a36
a18 a37
a18 a40
a18 a44
a18 a47
a18 a49
a19 a32
a19 a37
a19 a40
a19 a41
a20 a33
a20 a36
a20 a38
a20 a40
a20 a42
a20 a46
a20 a49
a21 a27
a21 a29
a21 a39
a21 a40
a21 a45
a21 a48
a22 a25
a22 a28
a22 a34
a22 a36
a22 a39
a22 a40
a22 a42
a23 a24
a23 a37
a23 a44
a24 a25
a24 a33
a24 a45
a25 a28
a25 a29
a25 a32
a25 a44
a25 a47
a26 a35
a26 a37
a26 a46
a26 a48
a27 a31
a27 a41
a27 a48
a28 a30
a28 a31
a28 a32
a28 a33
a28 a45
a29 a34
a30 a35
a30 a48
a31 a33
a31 a38
a32 a37
a32 a44
a32 a45
a32 a48
a32 a49
a33 a38
a33 a48
a34 a38
a34 a39
a34 a40
a34 a49
a35 a46
a36 a41
a36 a43
a37 a41
a37 a44
a37 a46
a37 a47
a38 a40
a38 a45
a38 a47
a39 a40
a39 a45
a39 a49
a40 a41
a41 a44
a42 a43
a42 a49
a43 a46
a44 a48
a48 a49
