50 200
a1 a3
a1 a6
a1 a9
a1 a14
a1 a18
a1 a25
a1 a30
a1 a35
a1 a38
a1 a40
a1 a46
a2 a4
a2 a6
a2 a19
a2 a27
a2 a33
a2 a37
a2 a41
a2 a42
a2 a48
a2 a49
a3 a4
a3 a13
a3 a14
a3 a25
a3 a27
a3 a28
a3 a43
a3 a47
a4 a5
a4 a15
a4 a19
a4 a20
a4 a24
a4 a27
a4 a34
a4 a38
a4 a48
a4 a49
a5 a13
a5 a20
a5 a21
a5 a25
a5 a30
a5 a38
a5 a43
a5 a46
a6 a11
a6 a22
a6 a26
a6 a30
a6 a34
a6 a36
a6 a39
a6 a40
a6 a44
a6 a45
a6 a48
a7 a9
a7 a14
a7 a21
a7 a24
a7 a32
a7 a45
a8 a13
a8 a23
a8 a35
a9 a13
a9 a20
a9 a27
a9 a30
a9 a33
a9 a34
a9 a35
a9 a42
a9 a43
a9 a45
a9 a48
a10 a19
a10 a20
a10 a31
a10 a36
a10 a39
a11 a19
a11 a20
a11 a25
a11 a43
a12 a14
a12 a19
a12 a21
a12 a22
a12 a36
a12 a44
a12 a48
a13 a14
a13 a19
a13 a23
a13 a34
a13 a37
a13 a38
a13 a42
a13 a44
a14 a15
a14 a22
a14 a26
a14 a29
a14 a30
a14 a33
a14 a35
a14 a37
a14 a39
a15 a24
a15 a38
a15 a45
a15 a47
a16 a17
a16 a20
a16 a22
a16 a28
a16 a29
a16 a33
a16 a42
a17 a25
a17 a27
a17 a42
a17 a45
a17 a46
a17 a49
a18 a19
a18 a24
a18 a26
a18 a28
a18 a37
a18 a39
a18 a48
a19 a23
a19 a25
a19 a27
a19 a31
a19 a38
a19 a45
a19 a48
a20 a29
a20 a31
a20 a34
a20 a35
a21 a24
a21 a25
a21 a27
a21 a32
a21 a37
a21 a42
a21 a45
a22 a38
a22 a44
a23 a26
a23 a30
a23 a31
a23 a35
a24 a28
a24 a30
a25 a34
a25 a38
a25 a47
a26 a40
a27 a29
a27 a30
a27 a38
a27 a46
a27 a48
a28 a45
a28 a47
a29 a33
a29 a35
a29 a47
a30 a49
a31 a35
a31 a47
a31 a49
a32 a41
a32 a44
a33 a35
a33 a36
a35 a38
a35 a39
a35 a43
a35 a47
a36 a37
a36 a43
a36 a44
a36 a48
a36 a49
a37 a40
a38 a39
a38 a46
a40 a42
a40 a44
a41 a49
a42 a45
a46 a48
