50 200
a1 a9
a1 a12
a1 a15
a1 a18
a1 a24
a1 a30
a1 a32
a1 a39
a1 a42
a1 a43
a1 a44
a1 a46
a2 a9
a2 a10
a2 a11
a2 a43
a3 a4
a3 a7
a3 a10
a3 a31
a3 a32
a3 a33
a3 a34
a3 a42
a3 a46
a3 a47
a4 a6
a4 a14
a4 a15
a4 a34
a4 a35
a4 a39
a4 a43
a4 a44
a4 a47
a5 a10
a5 a26
a5 a27
a5 a28
a5 a30
a5 a31
a5 a39
a5 a40
a5 a46
a5 a48
a5 a49
a6 a8
a6 a20
a6 a34
a6 a48
a6 a49
a7 a21
a7 a22
a7 a34
a7 a45
a8 a9
a8 a14
a8 a17
a8 a23
a8 a27
a8 a28
a9 a11
a9 a14
a9 a19
a9 a22
a9 a25
a9 a32
a9 a34
a9 a36
a9 a45
a9 a46
a9 a48
a10 a16
a10 a31
a10 a33
a10 a34
a10 a38
a10 a39
a10 a44
a11 a21
a11 a31
a11 a32
a11 a33
a11 a41
a11 a44
a12 a13
a12 a22
a12 a25
a12 a26
a12 a27
a12 a35
a12 a36
a12 a44
a12 a46
a12 a47
a13 a20
a13 a22
a13 a27
a13 a31
a13 a32
a13 a37
a13 a40
a13 a44
a13 a45
a13 a47
a14 a24
a14 a35
a14 a42
a14 a47
a14 a48
a15 a28
a15 a30
a15 a35
a15 a41
a15 a45
a16 a21
a16 a28
a16 a29
a16 a36
a16 a44
a16 a45
a16 a47
a16 a48
a17 a29
a17 a35
a17 a44
a17 a47
a18 a26
a18 a32
a18 a38
a18 a45
a19 a24
a19 a25
a19 a26
a19 a28
a19 a38
a19 a48
a20 a34
a20 a40
a20 a42
a21 a25
a21 a33
a21 a37
a21 a38
a21 a43
a22 a28
a22 a43
a23 a27
a23 a28
a23 a38
a23 a40
a23 a45
a24 a42
a24 a43
a24 a49
a25 a27
a27 a28
a27 a41
a27 a42
a28 a29
a28 a31
a28 a33
a28 a34
a28 a35
a28 a38
a28 a41
a28 a46
a29 a41
a29 a42
a30 a45
a30 a48
a31 a37
a31 a39
a32 a35
a32 a46
a33 a34
a33 a48
a34 a41
a34 a47
a35 a36
a35 a39
a35 a44
a36 a40
a37 a38
a37 a39
a37 a40
a37 a45
a37 a48
a38 a45
a38 a47
a39 a40
a39 a45
a40 a41
a40 a44
a40 a45
a40 a48
a41 a46
a42 a47
a44 a46
a47 a48
