50 200
a1 a5
a1 a18
a1 a22
a1 a29
a1 a34
a1 a37
a1 a45
a2 a5
a2 a6
a2 a14
a2 a16
a2 a19
a2 a26
a2 a41
a2 a46
a2 a49
a3 a5
a3 a9
a3 a16
a3 a20
a3 a23
a3 a32
a3 a33
a3 a40
a3 a42
a3 a47
a4 a10
a4 a14
a4 a20
a4 a22
a4 a32
a4 a39
a4 a41
a4 a47
a4 a48
a5 a12
a5 a13
a5 a24
a5 a25
a5 a29
a5 a44
a6 a16
a6 a26
a6 a28
a6 a29
a6 a40
a6 a47
a7 a8
a7 a9
a7 a10
a7 a14
a7 a15
a7 a32
a7 a42
a7 a46
a7 a47
a7 a49
a8 a13
a8 a14
a8 a16
a8 a19
a8 a22
a8 a24
a8 a26
a8 a29
a8 a34
a8 a37
a8 a49
a9 a10
a9 a12
a9 a19
a9 a24
a9 a26
a9 a27
a9 a34
a9 a40
a10 a18
a10 a24
a10 a27
a10 a28
a10 a33
a10 a37
a11 a17
a11 a19
a11 a20
a12 a23
a12 a24
a12 a28
a12 a36
a12 a40
a13 a17
a13 a18
a13 a23
a13 a27
a13 a31
a14 a16
a14 a26
a14 a32
a14 a34
a14 a40
a14 a41
a14 a45
a15 a18
a15 a19
a15 a28
a15 a38
a15 a41
a16 a19
a16 a39
a16 a40
a16 a41
a16 a42
a16 a43
a16 a44
a16 a47
a16 a48
a16 a49
a17 a20
a17 a22
a17 a23
a17 a27
a17 a31
a17 a34
a17 a38
a17 a39
a17 a41
a17 a47
a17 a49
a18 a40
a18 a41
a18 a46
a18 a49
a19 a43
a19 a47
a20 a21
a20 a25
a20 a28
a20 a31
a20 a33
a20 a39
a20 a40
a20 a42
a21 a26
a21 a30
a21 a43
a22 a27
a22 a31
a22 a34
a22 a40
a23 a27
a23 a32
a23 a33
a23 a35
a23 a43
a24 a32
a24 a34
a24 a35
a24 a40
a24 a44
a24 a48
a25 a27
a25 a33
a26 a28
a26 a33
a26 a35
a26 a46
a27 a34
a27 a49
a28 a29
a28 a41
a28 a44
a28 a47
a28 a49
a29 a31
a29 a46
a29 a49
a30 a41
a30 a46
a30 a47
a31 a37
a31 a38
a31 a45
a32 a41
a32 a44
a33 a44
a34 a46
a34 a47
a35 a38
a36 a40
a36 a42
a36 a44
a36 a46
a37 a44
a37 a47
a38 a44
a39 a46
a39 a47
a40 a49
a42 a46
a46 a47
