50 200
a1 a4
a1 a14
a1 a15
a1 a16
a1 a24
a1 a25
a1 a26
a1 a27
a1 a33
a1 a34
a1 a40
a1 a44
a2 a4
a2 a7
a2 a9
a2 a17
a2 a20
a2 a23
a2 a25
a2 a28
a2 a30
a2 a35
a2 a40
a2 a47
a2 a48
a3 a12
a3 a18
a3 a23
a3 a25
a3 a28
a3 a29
a3 a36
a3 a44
a4 a14
a4 a15
a4 a20
a4 a28
a4 a31
a4 a35
a4 a48
a4 a49
a5 a8
a5 a11
a5 a14
a5 a18
a5 a22
a5 a43
a6 a11
a6 a15
a6 a21
a6 a24
a6 a40
a6 a47
a6 a48
a6 a49
a7 a8
a7 a9
a7 a10
a7 a11
a7 a34
a7 a35
a7 a38
a7 a40
a8 a13
a8 a15
a8 a28
a8 a42
a8 a46
a9 a12
a9 a17
a9 a25
a9 a27
a9 a39
a9 a45
a9 a48
a10 a16
a10 a19
a10 a23
a10 a25
a10 a30
a10 a31
a10 a39
a10 a40
a10 a47
a10 a48
a11 a17
a11 a22
a11 a24
a11 a25
a11 a27
a11 a35
a11 a46
a11 a48
a12 a32
a12 a34
a12 a41
a12 a43
a12 a49
a13 a19
a13 a24
a13 a28
a14 a21
a14 a23
a14 a27
a14 a48
a15 a16
a15 a18
a15 a30
a15 a36
a15 a43
a15 a46
a16 a17
a16 a18
a16 a25
a16 a27
a16 a43
a16 a44
a17 a22
a17 a36
a17 a49
a18 a25
a18 a30
a18 a31
a18 a35
a18 a39
a18 a43
a19 a30
a19 a33
a19 a37
a19 a38
a19 a42
a20 a25
a20 a35
a20 a38
a20 a42
a20 a46
a21 a26
a21 a28
a21 a32
a21 a38
a21 a41
a21 a45
a22 a26
a22 a32
a22 a39
a22 a41
a22 a45
a22 a49
a23 a26
a23 a35
a23 a40
a23 a44
a23 a48
a24 a25
a24 a36
a24 a41
a24 a42
a25 a27
a25 a35
a25 a46
a26 a41
a26 a49
a27 a28
a27 a37
a27 a46
a27 a49
a28 a37
a28 a42
a28 a46
a29 a35
a29 a43
a30 a34
a30 a37
a31 a36
a31 a46
a31 a47
a31 a49
a33 a35
a33 a36
a33 a49
a34 a46
a34 a47
a34 a48
a34 a49
a35 a36
a35 a37
a35 a45
a35 a49
a36 a41
a36 a42
a37 a47
a38 a39
a38 a42
a38 a49
a39 a41
a40 a43
a40 a49
a41 a47
a43 a46
a45 a46
