50 200
a1 a2
a1 a3
a1 a4
a1 a7
a1 a8
a1 a13
a1 a19
a1 a23
a1 a24
a1 a25
a1 a29
a1 a38
a1 a40
a1 a48
a2 a3
a2 a6
a2 a12
a2 a16
a2 a39
a2 a41
a3 a10
a3 a24
a3 a31
a3 a34
a3 a48
a3 a49
a4 a5
a4 a15
a4 a18
a4 a23
a4 a24
a4 a33
a4 a34
a4 a35
a4 a36
a4 a40
a4 a49
a5 a7
a5 a24
a5 a25
a5 a32
a5 a36
a5 a41
a5 a42
a5 a44
a5 a46
a6 a8
a6 a23
a6 a29
a6 a45
a7 a17
a7 a20
a7 a30
a7 a38
a7 a41
a7 a47
a8 a22
a8 a26
a8 a27
a8 a45
a9 a11
a9 a27
a9 a35
a9 a36
a9 a42
a9 a43
a9 a47
a9 a49
a10 a16
a10 a23
a10 a40
a10 a49
a11 a22
a11 a26
a11 a30
a11 a41
a11 a46
a11 a47
a11 a48
a12 a16
a12 a18
a12 a22
a12 a23
a12 a25
a12 a27
a12 a39
a13 a16
a13 a18
a13 a19
a13 a28
a13 a30
a13 a41
a13 a42
a14 a15
a14 a20
a14 a29
a14 a30
a14 a39
a14 a47
a14 a49
a15 a22
a15 a33
a15 a37
a15 a46
a15 a48
a16 a21
a16 a33
a16 a43
a17 a21
a17 a23
a17 a33
a17 a36
a17 a37
a17 a38
a17 a41
a17 a42
a17 a43
a17 a47
a18 a27
a18 a31
a18 a38
a18 a39
a18 a46
a18 a48
a19 a21
a19 a23
a19 a30
a19 a37
a20 a26
a20 a31
a20 a36
a20 a39
a20 a43
a21 a34
a21 a38
a21 a41
a22 a23
a22 a30
a22 a33
a22 a36
a22 a37
a22 a43
a22 a45
a22 a47
a22 a48
a23 a27
a23 a28
a23 a37
a23 a42
a23 a45
a23 a49
a24 a28
a24 a29
a24 a38
a24 a41
a24 a43
a25 a28
a25 a36
a25 a39
a25 a41
a25 a43
a26 a31
a26 a45
a27 a28
a27 a36
a27 a37
a27 a38
a27 a40
a27 a42
a28 a31
a28 a37
a28 a41
a28 a47
a28 a48
a29 a31
a29 a32
a29 a34
a29 a42
a30 a45
a31 a35
a31 a43
a31 a46
a32 a34
a32 a45
a33 a43
a34 a46
a37 a40
a37 a47
a38 a49
a39 a45
a39 a46
a40 a45
a40 a46
a41 a43
a42 a45
a44 a45
a44 a47
a45 a49
a47 a48
a48 a49
