50 200
a1 a5
a1 a7
a1 a21
a1 a23
a2 a14
a2 a25
a2 a26
a2 a27
a2 a30
a2 a35
a2 a36
a3 a17
a3 a19
a3 a20
a3 a22
a3 a28
a3 a29
a3 a41
a4 a6
a4 a8
a4 a21
a4 a33
a4 a49
a5 a13
a5 a16
a5 a21
a5 a22
a5 a23
a5 a24
a5 a29
a5 a39
a5 a42
a5 a45
a6 a7
a6 a10
a6 a19
a6 a34
a6 a36
a6 a38
a6 a40
a6 a42
a6 a47
a6 a49
a7 a9
a7 a18
a7 a23
a7 a24
a7 a29
a7 a31
a7 a32
a7 a35
a7 a42
a7 a49
a8 a14
a8 a19
a8 a22
a8 a34
a8 a39
a8 a40
a8 a43
a9 a29
a9 a40
a9 a44
a10 a23
a10 a31
a10 a32
a11 a13
a11 a29
a11 a31
a11 a33
a11 a35
a11 a39
a11 a47
a12 a17
a12 a24
a12 a38
a13 a15
a13 a19
a13 a22
a13 a24
a13 a25
a13 a30
a13 a44
a13 a48
a14 a21
a14 a29
a14 a30
a14 a31
a14 a33
a14 a36
a14 a42
a15 a17
a15 a18
a15 a21
a15 a24
a15 a25
a15 a32
a15 a35
a15 a47
a16 a32
a16 a38
a16 a45
a17 a20
a17 a23
a17 a26
a17 a28
a17 a30
a18 a23
a18 a25
a18 a42
a18 a43
a19 a20
a19 a21
a19 a22
a19 a27
a19 a44
a19 a48
a19 a49
a20 a21
a20 a30
a20 a39
a21 a22
a21 a27
a21 a39
a21 a46
a22 a26
a22 a27
a22 a33
a22 a36
a22 a41
a23 a32
a23 a35
a23 a48
a23 a49
a24 a25
a24 a27
a24 a30
a24 a32
a24 a33
a24 a34
a24 a40
a24 a41
a24 a42
a24 a43
a24 a48
a25 a27
a25 a33
a25 a35
a25 a43
a25 a49
a26 a36
a26 a39
a26 a43
a26 a45
a27 a31
a27 a36
a28 a29
a28 a33
a28 a34
a28 a43
a28 a44
a29 a41
a29 a48
a30 a39
a30 a45
a31 a48
a32 a35
a32 a49
a33 a36
a33 a40
a33 a43
a34 a35
a34 a40
a34 a41
a34 a45
a35 a37
a35 a41
a35 a42
a35 a43
a35 a44
a35 a48
a35 a49
a36 a37
a36 a48
a37 a41
a37 a43
a37 a45
a38 a40
a38 a44
a38 a47
a38 a48
a39 a48
a39 a49
a41 a46
a42 a44
a43 a47
a44 a48
a46 a47
a46 a48
a46 a49
