50 200
a1 a21
a1 a22
a1 a44
a2 a4
a2 a6
a2 a45
a3 a16
a3 a20
a3 a28
a3 a32
a3 a38
a3 a40
a4 a6
a4 a11
a4 a15
a4 a23
a4 a27
a4 a35
a4 a39
a4 a40
a4 a44
a5 a9
a5 a16
a5 a17
a5 a26
a5 a31
a5 a34
a5 a37
a6 a20
a6 a22
a6 a26
a6 a27
a6 a36
a6 a38
a6 a41
a6 a44
a6 a49
a7 a9
a7 a16
a7 a18
a7 a38
a7 a45
a8 a10
a8 a16
a8 a21
a8 a26
a8 a29
a8 a37
a8 a42
a8 a43
a8 a47
a9 a14
a9 a28
a9 a35
a9 a37
a9 a44
a9 a48
a10 a15
a10 a27
a10 a29
a10 a33
a10 a35
a10 a38
a10 a39
a10 a40
a10 a44
a10 a45
a11 a18
a11 a21
a11 a25
a11 a27
a11 a33
a11 a35
a11 a40
a12 a14
a12 a16
a12 a20
a12 a22
a12 a34
a12 a36
a12 a39
a12 a40
a13 a15
a13 a16
a13 a24
a13 a28
a13 a44
a13 a46
a13 a47
a14 a17
a14 a19
a14 a23
a14 a24
a14 a39
a14 a47
a15 a18
a15 a19
a15 a24
a15 a28
a15 a33
a15 a35
a15 a44
a15 a46
a16 a22
a16 a28
a16 a31
a16 a32
a16 a34
a16 a39
a17 a21
a17 a23
a17 a34
a18 a19
a18 a23
a18 a42
a18 a48
a19 a36
a19 a43
a19 a44
a20 a34
a20 a36
a20 a40
a20 a43
a20 a46
a20 a48
a21 a23
a21 a27
a21 a28
a21 a38
a21 a46
a21 a47
a22 a26
a22 a34
a22 a36
a22 a40
a22 a47
a22 a49
a23 a26
a23 a36
a23 a41
a23 a42
a23 a43
a23 a44
a23 a47
a23 a49
a24 a25
a24 a33
a24 a36
a24 a37
a24 a41
a24 a42
a24 a45
a25 a28
a25 a41
a25 a45
a26 a27
a26 a29
a26 a32
a26 a33
a26 a39
a26 a44
a26 a45
a27 a33
a27 a36
a28 a31
a28 a33
a28 a43
a28 a47
a29 a30
a29 a38
a29 a43
a29 a49
a31 a45
a31 a47
a32 a39
a32 a40
a33 a35
a33 a41
a33 a46
a33 a49
a34 a37
a34 a40
a34 a45
a34 a49
a35 a44
a36 a40
a36 a41
a37 a40
a37 a42
a38 a48
a39 a45
a40 a41
a40 a42
a41 a42
a41 a46
a42 a45
a42 a49
a44 a47
a46 a49
a48 a49
