50 200
a1 a12
a1 a20
a1 a23
a1 a24
a1 a27
a1 a28
a1 a30
a1 a49
a2 a5
a2 a37
a2 a41
a2 a43
a2 a45
a3 a7
a3 a8
a3 a16
a3 a28
a3 a29
a3 a44
a3 a47
a3 a48
a4 a8
a4 a12
a4 a17
a4 a47
a5 a9
a5 a15
a5 a17
a5 a27
a5 a31
a5 a44
a6 a13
a6 a25
a6 a34
a6 a37
a6 a39
a6 a48
a7 a15
a7 a20
a7 a31
a7 a32
a7 a41
a7 a45
a8 a17
a8 a18
a8 a38
a8 a47
a9 a22
a9 a24
a9 a34
a9 a46
a10 a14
a10 a21
a10 a34
a10 a35
a10 a36
a10 a37
a10 a43
a11 a12
a11 a16
a11 a19
a11 a35
a11 a42
a11 a46
a11 a48
a12 a17
a12 a24
a12 a35
a13 a14
a13 a17
a13 a20
a13 a26
a13 a27
a13 a31
a14 a18
a14 a25
a14 a27
a14 a36
a14 a39
a14 a42
a14 a43
a14 a48
a15 a19
a15 a21
a15 a22
a15 a29
a15 a33
a15 a45
a15 a46
a16 a20
a16 a22
a16 a34
a16 a44
a16 a49
a17 a28
a17 a31
a17 a35
a17 a42
a17 a48
a17 a49
a18 a23
a18 a30
a18 a36
a19 a30
a19 a34
a19 a39
a19 a48
a20 a28
a20 a32
a20 a34
a20 a37
a20 a41
a20 a44
a20 a46
a21 a24
a21 a37
a21 a48
a21 a49
a22 a24
a22 a25
a22 a34
a22 a36
a22 a39
a22 a43
a22 a47
a23 a32
a23 a35
a23 a37
a23 a42
a23 a43
a23 a49
a24 a36
a24 a37
a24 a39
a24 a45
a24 a47
a25 a33
a25 a48
a25 a49
a26 a33
a26 a37
a26 a38
a26 a41
a26 a42
a26 a45
a26 a46
a26 a47
a27 a29
a27 a36
a27 a37
a27 a41
a27 a49
a28 a36
a28 a37
a28 a40
a28 a42
a28 a44
a28 a46
a28 a48
a29 a33
a29 a34
a29 a36
a29 a39
a29 a40
a29 a44
a29 a45
a29 a47
a29 a48
a30 a39
a30 a42
a30 a45
a30 a46
a30 a47
a30 a49
a31 a32
a31 a42
a31 a46
a32 a40
a32 a41
a32 a47
a32 a48
a33 a38
a33 a43
a33 a44
a33 a47
a34 a39
a34 a41
a34 a46
a35 a46
a36 a46
a36 a48
a37 a49
a38 a47
a39 a44
a39 a47
a40 a48
a41 a42
a43 a49
a44 a45
a46 a48
