130 370
a1 a5
a1 a18
a1 a22
a1 a29
a1 a34
a1 a37
a1 a45
a1 a68
a1 a99
a2 a5
a2 a6
a2 a14
a2 a16
a2 a19
a2 a26
a2 a41
a2 a46
a2 a49
a2 a69
a3 a5
a3 a9
a3 a16
a3 a20
a3 a23
a3 a32
a3 a33
a3 a40
a3 a42
a3 a47
a3 a61
a3 a98
a4 a10
a4 a14
a4 a20
a4 a22
a4 a32
a4 a39
a4 a41
a4 a47
a4 a48
a4 a77
a5 a12
a5 a13
a5 a24
a5 a25
a5 a29
a5 a44
a5 a63
a6 a16
a6 a26
a6 a28
a6 a29
a6 a40
a6 a47
a7 a8
a7 a9
a7 a10
a7 a14
a7 a15
a7 a32
a7 a42
a7 a46
a7 a47
a7 a49
a7 a61
a7 a70
a7 a98
a8 a13
a8 a14
a8 a16
a8 a19
a8 a22
a8 a24
a8 a26
a8 a29
a8 a34
a8 a37
a8 a49
a9 a10
a9 a12
a9 a19
a9 a24
a9 a26
a9 a27
a9 a34
a9 a40
a9 a55
a9 a57
a9 a63
a9 a68
a10 a18
a10 a24
a10 a27
a10 a28
a10 a33
a10 a37
a11 a17
a11 a19
a11 a20
a11 a60
a12 a23
a12 a24
a12 a28
a12 a36
a12 a40
a13 a17
a13 a18
a13 a23
a13 a27
a13 a31
a13 a70
a14 a16
a14 a26
a14 a32
a14 a34
a14 a40
a14 a41
a14 a45
a15 a18
a15 a19
a15 a28
a15 a38
a15 a41
a15 a53
a15 a78
a16 a19
a16 a39
a16 a40
a16 a41
a16 a42
a16 a43
a16 a44
a16 a47
a16 a48
a16 a49
a16 a73
a17 a20
a17 a22
a17 a23
a17 a27
a17 a31
a17 a34
a17 a38
a17 a39
a17 a41
a17 a47
a17 a49
a18 a40
a18 a41
a18 a46
a18 a49
a18 a63
a18 a84
a19 a43
a19 a47
a19 a77
a20 a21
a20 a25
a20 a28
a20 a31
a20 a33
a20 a39
a20 a40
a20 a42
a20 a87
a21 a26
a21 a30
a21 a43
a21 a57
a21 a87
a22 a27
a22 a31
a22 a34
a22 a40
a22 a52
a22 a62
a23 a27
a23 a32
a23 a33
a23 a35
a23 a43
a23 a66
a23 a78
a23 a90
a24 a32
a24 a34
a24 a35
a24 a40
a24 a44
a24 a48
a24 a67
a24 a76
a25 a27
a25 a33
a25 a78
a26 a28
a26 a33
a26 a35
a26 a46
a26 a79
a27 a34
a27 a49
a27 a62
a27 a85
a27 a95
a28 a29
a28 a41
a28 a44
a28 a47
a28 a49
a28 a74
a28 a88
a29 a31
a29 a46
a29 a49
a29 a64
a30 a41
a30 a46
a30 a47
a30 a73
a30 a91
a31 a37
a31 a38
a31 a45
a31 a62
a32 a41
a32 a44
a32 a93
a33 a44
a33 a75
a33 a84
a33 a85
a34 a46
a34 a47
a34 a79
a35 a38
a35 a70
a36 a40
a36 a42
a36 a44
a36 a46
a36 a52
a36 a72
a37 a44
a37 a47
a37 a55
a37 a82
a38 a44
a38 a58
a38 a60
a38 a67
a38 a71
a38 a90
a39 a46
a39 a47
a39 a60
a40 a49
a40 a61
a40 a73
a41 a72
a41 a86
a41 a95
a42 a46
a42 a61
a42 a82
a43 a56
a43 a70
a44 a79
a45 a71
a45 a83
a46 a47
a46 a92
a46 a99
a47 a60
a47 a81
a48 a61
a48 a67
a48 a71
a48 a73
a49 a83
a51 a59
a51 a64
a51 a78
a51 a79
a52 a83
a52 a85
a53 a57
a53 a66
a53 a80
a54 a58
a54 a74
a54 a83
a54 a88
a54 a100
a55 a71
a55 a95
a56 a60
a56 a63
a56 a97
a57 a76
a57 a89
a58 a62
a58 a71
a59 a64
a59 a76
a60 a77
a60 a79
a60 a88
a61 a80
a61 a98
a63 a81
a63 a100
a65 a78
a66 a86
a66 a89
a67 a92
a68 a99
a69 a86
a69 a88
a70 a87
a72 a75
a72 a97
a73 a79
a73 a89
a75 a81
a75 a93
a76 a100
a77 a86
a77 a96
a78 a79
a78 a84
a79 a94
a81 a91
a83 a85
a83 a91
a83 a96
a85 a93
a86 a91
a88 a90
a88 a99
a101 a102
a102 a103
a103 a104
a104 a105
a105 a106
a106 a107
a107 a108
a109 a110
a110 a111
a111 a112
a112 a113
a113 a114
a114 a115
a115 a116
a116 a117
a117 a118
a118 a119
a119 a120
a120 a121
a121 a122
a122 a123
a123 a124
a124 a125
a125 a126
a126 a127
a127 a128
a128 a129
a129 a130
a130 a101
a1 a101
140 418
b1 b5
b1 b18
b1 b22
b1 b29
b1 b34
b1 b37
b1 b45
b1 b56
b2 b5
b2 b6
b2 b14
b2 b16
b2 b19
b2 b26
b2 b41
b2 b46
b2 b49
b2 b59
b3 b5
b3 b9
b3 b16
b3 b20
b3 b23
b3 b32
b3 b33
b3 b40
b3 b42
b3 b47
b3 b70
b3 b76
b3 b81
b3 b82
b4 b10
b4 b14
b4 b20
b4 b22
b4 b32
b4 b39
b4 b41
b4 b47
b4 b48
b4 b60
b4 b65
b4 b88
b4 b97
b5 b12
b5 b13
b5 b24
b5 b25
b5 b29
b5 b44
b5 b92
b6 b16
b6 b26
b6 b28
b6 b29
b6 b40
b6 b47
b6 b72
b7 b8
b7 b9
b7 b10
b7 b14
b7 b15
b7 b32
b7 b42
b7 b46
b7 b47
b7 b49
b7 b88
b8 b13
