130 370
a1 a3
a1 a6
a1 a9
a1 a14
a1 a18
a1 a25
a1 a30
a1 a35
a1 a38
a1 a40
a1 a46
a1 a57
a1 a63
a1 a77
a2 a4
a2 a6
a2 a19
a2 a27
a2 a33
a2 a37
a2 a41
a2 a42
a2 a48
a2 a49
a3 a4
a3 a13
a3 a14
a3 a25
a3 a27
a3 a28
a3 a43
a3 a47
a3 a61
a3 a70
a3 a87
a3 a92
a4 a5
a4 a15
a4 a19
a4 a20
a4 a24
a4 a27
a4 a34
a4 a38
a4 a48
a4 a49
a4 a71
a5 a13
a5 a20
a5 a21
a5 a25
a5 a30
a5 a38
a5 a43
a5 a46
a5 a90
a6 a11
a6 a22
a6 a26
a6 a30
a6 a34
a6 a36
a6 a39
a6 a40
a6 a44
a6 a45
a6 a48
a6 a86
a6 a89
a7 a9
a7 a14
a7 a21
a7 a24
a7 a32
a7 a45
a7 a85
a8 a13
a8 a23
a8 a35
a8 a95
a9 a13
a9 a20
a9 a27
a9 a30
a9 a33
a9 a34
a9 a35
a9 a42
a9 a43
a9 a45
a9 a48
a9 a72
a10 a19
a10 a20
a10 a31
a10 a36
a10 a39
a10 a94
a11 a19
a11 a20
a11 a25
a11 a43
a11 a59
a11 a90
a12 a14
a12 a19
a12 a21
a12 a22
a12 a36
a12 a44
a12 a48
a12 a72
a12 a79
a12 a90
a13 a14
a13 a19
a13 a23
a13 a34
a13 a37
a13 a38
a13 a42
a13 a44
a14 a15
a14 a22
a14 a26
a14 a29
a14 a30
a14 a33
a14 a35
a14 a37
a14 a39
a14 a69
a14 a79
a15 a24
a15 a38
a15 a45
a15 a47
a16 a17
a16 a20
a16 a22
a16 a28
a16 a29
a16 a33
a16 a42
a16 a91
a16 a96
a17 a25
a17 a27
a17 a42
a17 a45
a17 a46
a17 a49
a17 a78
a17 a89
a18 a19
a18 a24
a18 a26
a18 a28
a18 a37
a18 a39
a18 a48
a18 a61
a18 a81
a19 a23
a19 a25
a19 a27
a19 a31
a19 a38
a19 a45
a19 a48
a20 a29
a20 a31
a20 a34
a20 a35
a21 a24
a21 a25
a21 a27
a21 a32
a21 a37
a21 a42
a21 a45
a21 a64
a21 a72
a22 a38
a22 a44
a22 a88
a22 a91
a23 a26
a23 a30
a23 a31
a23 a35
a23 a94
a24 a28
a24 a30
a24 a70
a24 a74
a24 a77
a24 a84
a25 a34
a25 a38
a25 a47
a26 a40
a26 a52
a26 a54
a26 a93
a27 a29
a27 a30
a27 a38
a27 a46
a27 a48
a27 a92
a28 a45
a28 a47
a28 a56
a28 a72
a28 a83
a28 a85
a29 a33
a29 a35
a29 a47
a29 a59
a30 a49
a30 a74
a30 a75
a31 a35
a31 a47
a31 a49
a32 a41
a32 a44
a32 a62
a33 a35
a33 a36
a33 a67
a33 a76
a34 a83
a34 a92
a34 a94
a35 a38
a35 a39
a35 a43
a35 a47
a35 a83
a36 a37
a36 a43
a36 a44
a36 a48
a36 a49
a36 a79
a37 a40
a37 a70
a37 a87
a38 a39
a38 a46
a38 a77
a39 a78
a40 a42
a40 a44
a40 a54
a40 a76
a40 a81
a41 a49
a41 a56
a41 a61
a41 a75
a41 a80
a41 a84
a42 a45
a42 a63
a42 a64
a43 a54
a44 a58
a44 a64
a44 a72
a45 a51
a45 a88
a46 a48
a46 a82
a47 a98
a48 a55
a49 a71
a51 a61
a51 a62
a51 a95
a52 a64
a52 a67
a53 a64
a53 a65
a54 a59
a54 a82
a54 a87
a55 a56
a55 a83
a56 a62
a56 a69
a56 a75
a56 a82
a56 a85
a57 a58
a57 a61
a57 a80
a57 a86
a57 a89
a58 a85
a58 a98
a59 a60
a59 a73
a59 a74
a59 a87
a59 a89
a60 a68
a60 a89
a61 a78
a61 a82
a62 a69
a62 a79
a62 a98
a63 a84
a63 a95
a65 a72
a65 a96
a67 a73
a67 a92
a68 a95
a69 a89
a70 a85
a72 a85
a72 a86
a72 a100
a73 a92
a74 a93
a76 a89
a77 a99
a82 a95
a83 a84
a83 a92
a84 a90
a84 a99
a85 a94
a87 a100
a91 a94
b1 b3
b1 b6
b1 b9
b1 b14
b1 b18
b1 b25
b1 b30
b1 b35
b1 b38
b1 b40
b1 b46
b1 b60
b1 b79
b1 b85
b2 b4
b2 b6
b2 b19
b2 b27
b2 b33
b2 b37
b2 b41
b2 b42
b2 b48
b2 b49
b3 b4
b3 b13
b3 b14
b3 b25
b3 b27
b3 b28
b3 b43
b3 b47
b3 b54
b3 b55
b3 b72
b4 b5
b4 b15
b4 b19
b4 b20
b4 b24
b4 b27
b4 b34
b4 b38
b4 b48
b4 b49
b4 b51
b4 b52
b4 b92
b5 b13
b5 b20
b5 b21
b5 b25
b5 b30
b5 b38
b5 b43
b5 b46
b5 b73
b5 b77
b5 b79
b6 b11
b6 b22
b6 b26
b6 b30
b6 b34
b6 b36
b6 b39
b6 b40
b6 b44
b6 b45
b6 b48
b6 b70
b7 b9
b7 b14
b7 b21
b7 b24
b7 b32
b7 b45
b7 b52
b8 b13
b8 b23
b8 b35
b8 b96
b8 b98
b9 b13
b9 b20
b9 b27
b9 b30
b9 b33
b9 b34
b9 b35
b9 b42
b9 b43
b9 b45
b9 b48
b10 b19
b10 b20
b10 b31
b10 b36
b10 b39
b11 b19
b11 b20
b11 b25
b11 b43
b11 b55
b11 b83
b12 b14
b12 b19
b12 b21
b12 b22
b12 b36
b12 b44
b12 b48
b12 b59
b13 b14
b13 b19
b13 b23
b13 b34
b13 b37
b13 b38
b13 b42
b13 b44
b13 b79
b13 b88
b13 b90
b14 b15
b14 b22
b14 b26
b14 b29
b14 b30
b14 b33
b14 b35
b14 b37
b14 b39
b14 b79
b15 b24
b15 b38
b15 b45
b15 b47
b15 b58
b16 b17
b16 b20
b16 b22
b16 b28
b16 b29
b16 b33
b16 b42
b17 b25
b17 b27
b17 b42
b17 b45
b17 b46
b17 b49
b17 b55
b17 b78
b17 b83
b18 b19
b18 b24
b18 b26
b18 b28
b18 b37
b18 b39
b18 b48
b19 b23
b19 b25
b19 b27
b19 b31
b19 b38
b19 b45
b19 b48
b19 b74
b20 b29
b20 b31
b20 b34
b20 b35
b20 b79
b21 b24
b21 b25
b21 b27
b21 b32
b21 b37
b21 b42
b21 b45
b21 b73
b21 b78
b22 b38
b22 b44
b22 b63
b22 b68
b22 b72
b23 b26
b23 b30
b23 b31
b23 b35
b23 b70
b24 b28
b24 b30
b24 b75
b24 b89
b25 b34
b25 b38
b25 b47
b25 b71
b26 b40
b26 b58
b27 b29
b27 b30
b27 b38
b27 b46
b27 b48
b27 b85
b28 b45
b28 b47
b28 b94
b29 b33
b29 b35
b29 b47
b30 b49
b30 b86
b30 b97
