140 386
a1 a6
a1 a13
a1 a16
a1 a17
a1 a18
a1 a26
a1 a37
a1 a39
a1 a48
a1 a80
a1 a87
a2 a13
a2 a28
a2 a31
a2 a37
a2 a43
a2 a48
a2 a54
a2 a66
a2 a96
a3 a18
a3 a22
a3 a33
a3 a36
a3 a37
a3 a40
a3 a44
a3 a46
a3 a79
a3 a87
a4 a6
a4 a7
a4 a8
a4 a10
a4 a14
a4 a17
a4 a21
a4 a26
a4 a37
a4 a40
a5 a12
a5 a13
a5 a15
a5 a17
a5 a19
a5 a20
a5 a23
a5 a28
a5 a54
a5 a58
a5 a65
a6 a11
a6 a18
a6 a28
a6 a31
a6 a33
a6 a35
a6 a38
a6 a39
a7 a13
a7 a14
a7 a16
a7 a19
a7 a30
a7 a42
a7 a60
a7 a86
a8 a11
a8 a18
a8 a19
a8 a30
a8 a33
a8 a75
a8 a77
a8 a86
a9 a22
a9 a29
a9 a36
a9 a39
a9 a49
a9 a94
a10 a19
a10 a25
a10 a26
a10 a30
a10 a35
a10 a39
a10 a44
a10 a49
a10 a55
a10 a57
a11 a19
a11 a23
a11 a25
a11 a26
a11 a34
a11 a35
a11 a36
a11 a44
a11 a46
a11 a55
a11 a63
a12 a43
a13 a16
a13 a17
a13 a25
a13 a34
a13 a37
a13 a40
a13 a45
a13 a46
a14 a18
a14 a26
a14 a31
a14 a38
a14 a70
a15 a31
a15 a34
a15 a43
a15 a68
a15 a96
a16 a26
a16 a31
a16 a33
a16 a46
a16 a49
a16 a91
a17 a25
a17 a26
a17 a28
a17 a29
a17 a31
a17 a36
a17 a48
a17 a61
a17 a88
a18 a23
a18 a24
a18 a25
a18 a39
a18 a46
a18 a49
a18 a87
a19 a22
a19 a29
a19 a38
a19 a42
a19 a45
a19 a46
a19 a49
a19 a80
a20 a28
a20 a35
a20 a38
a20 a43
a20 a46
a20 a62
a20 a85
a21 a22
a21 a23
a21 a36
a21 a37
a21 a71
a21 a82
a22 a38
a22 a59
a22 a71
a23 a28
a23 a46
a23 a49
a23 a53
a23 a58
a23 a66
a24 a26
a24 a30
a24 a34
a24 a43
a24 a47
a24 a65
a24 a90
a25 a29
a25 a30
a25 a37
a25 a38
a25 a44
a25 a45
a26 a27
a26 a32
a26 a38
a26 a40
a26 a47
a26 a88
a27 a29
a27 a31
a27 a37
a27 a44
a27 a47
a27 a62
a28 a29
a28 a41
a28 a44
a28 a48
a28 a63
a28 a66
a28 a71
a28 a86
a29 a35
a29 a44
a29 a56
a29 a91
a30 a34
a31 a37
a31 a38
a31 a40
a31 a43
a32 a33
a32 a40
a32 a43
a32 a44
a32 a49
a32 a53
a33 a36
a33 a39
a33 a43
a33 a91
a34 a36
a34 a40
a34 a49
a34 a72
a34 a95
a34 a96
a35 a38
a35 a47
a35 a55
a35 a71
a36 a38
a36 a48
a36 a74
a37 a38
a37 a39
a37 a68
a38 a43
a38 a48
a39 a41
a39 a45
a39 a52
a39 a69
a39 a77
a40 a57
a40 a60
a40 a61
a41 a42
a41 a44
a41 a45
a41 a47
a41 a53
a41 a76
a42 a47
a42 a49
a42 a65
a42 a72
a43 a48
a43 a49
a43 a53
a43 a65
a43 a66
a43 a67
a43 a86
a44 a47
a44 a56
a44 a84
a44 a96
a45 a47
a45 a73
a46 a48
a46 a61
a47 a97
a48 a60
a49 a75
a49 a84
a51 a52
a51 a54
a51 a57
a51 a74
a51 a82
a51 a84
a51 a89
a52 a69
a52 a72
a53 a55
a53 a57
a55 a82
a56 a73
a56 a80
a56 a100
a57 a67
a57 a86
a57 a95
a58 a90
a58 a95
a59 a88
a60 a64
a60 a90
a60 a91
a61 a64
a61 a70
a62 a72
a62 a75
a62 a97
a64 a67
a64 a81
a64 a100
a65 a66
a65 a71
a65 a77
a68 a86
a68 a90
a69 a81
a70 a73
a70 a92
a72 a94
a74 a76
a75 a100
a76 a98
a77 a94
a80 a98
a81 a90
a81 a91
a82 a95
a83 a91
a83 a94
a84 a85
a84 a86
a84 a91
a85 a87
a85 a89
a85 a95
a87 a92
a92 a93
a92 a97
a101 a102
a102 a103
a103 a104
a104 a105
a105 a106
a106 a107
a107 a108
a109 a110
a110 a111
a110 a112
a111 a103
a112 a113
a109 a114
a109 a115
a114 a116
a115 a116
a108 a117
a108 a118
a117 a119
a118 a119
a107 a120
a107 a121
a120 a122
a121 a122
a106 a123
a106 a124
a123 a125
a124 a125
a105 a126
a105 a127
a126 a128
a127 a128
a104 a129
a104 a130
a129 a131
a130 a131
a131 a132
a131 a133
a131 a134
a131 a135
a131 a136
a131 a137
a131 a138
a131 a139
a131 a140
a1 a101
130 369
b1 b6
b1 b13
b1 b16
b1 b17
b1 b18
b1 b26
b1 b37
b1 b39
b1 b48
b1 b54
b1 b88
b2 b13
b2 b28
b2 b31
b2 b37
b2 b43
b2 b48
b2 b55
b2 b72
b3 b18
b3 b22
b3 b33
b3 b36
b3 b37
b3 b40
b3 b44
b3 b46
b3 b77
b4 b6
b4 b7
b4 b8
b4 b10
b4 b14
b4 b17
b4 b21
b4 b26
b4 b37
b4 b40
b4 b74
b5 b12
b5 b13
b5 b15
b5 b17
b5 b19
b5 b20
b5 b23
b5 b28
b5 b93
b6 b11
b6 b18
b6 b28
b6 b31
b6 b33
b6 b35
b6 b38
b6 b39
b6 b58
b6 b60
b6 b73
b7 b13
b7 b14
b7 b16
b7 b19
b7 b30
b7 b42
b8 b11
b8 b18
b8 b19
b8 b30
b8 b33
b8 b69
b8 b91
b9 b22
b9 b29
b9 b36
b9 b39
b9 b49
b9 b66
b9 b74
b9 b91
b9 b92
b10 b19
b10 b25
b10 b26
b10 b30
b10 b35
b10 b39
b10 b44
b10 b49
b10 b53
b10 b89
b11 b19
b11 b23
b11 b25
b11 b26
b11 b34
b11 b35
b11 b36
b11 b44
b11 b46
b11 b93
b12 b43
b12 b94
b13 b16
b13 b17
b13 b25
b13 b34
b13 b37
b13 b40
b13 b45
b13 b46
b13 b59
b14 b18
b14 b26
b14 b31
b14 b38
b14 b89
b15 b31
b15 b34
b15 b43
b15 b94
b16 b26
b16 b31
b16 b33
b16 b46
b16 b49
b16 b51
b16 b58
b16 b63
b16 b68
b16 b71
b16 b84
b16 b90
b16 b94
b17 b25
b17 b26
b17 b28
b17 b29
b17 b31
b17 b36
b17 b48
b17 b77
b17 b95
b18 b23
b18 b24
b18 b25
b18 b39
b18 b46
b18 b49
b18 b62
b19 b22
b19 b29
b19 b38
b19 b42
b19 b45
b19 b46
b19 b49
b19 b69
b19 b88
b20 b28
b20 b35
b20 b38
b20 b43
b20 b46
b20 b87
b20 b94
b21 b22
b21 b23
b21 b36
b21 b37
b21 b75
b21 b89
b22 b38
b22 b60
b22 b70
b22 b95
b22 b96
b23 b28
b23 b46
