100 300
a1 a6
a1 a12
a1 a14
a1 a15
a1 a34
a1 a41
a1 a42
a1 a74
a1 a90
a2 a3
a2 a20
a2 a23
a2 a31
a2 a37
a2 a44
a2 a46
a2 a47
a2 a51
a3 a11
a3 a15
a3 a17
a3 a31
a3 a36
a3 a38
a3 a39
a3 a48
a4 a11
a4 a14
a4 a15
a4 a16
a4 a19
a4 a20
a4 a28
a4 a29
a4 a32
a4 a36
a4 a44
a4 a81
a5 a13
a5 a16
a5 a17
a5 a33
a6 a15
a6 a27
a6 a34
a6 a37
a6 a42
a7 a12
a7 a19
a7 a29
a7 a35
a7 a36
a7 a40
a8 a13
a8 a30
a8 a36
a8 a42
a8 a60
a9 a11
a9 a12
a9 a13
a9 a24
a9 a28
a9 a35
a9 a37
a9 a44
a9 a48
a10 a22
a10 a23
a10 a25
a10 a28
a10 a39
a10 a40
a10 a96
a11 a12
a11 a14
a11 a21
a11 a25
a11 a27
a11 a29
a11 a36
a11 a37
a11 a46
a11 a47
a12 a13
a12 a27
a12 a29
a12 a31
a12 a35
a12 a40
a12 a48
a12 a49
a12 a72
a12 a94
a13 a18
a13 a22
a13 a95
a14 a19
a14 a23
a14 a30
a14 a41
a14 a42
a14 a48
a14 a49
a14 a70
a15 a21
a15 a24
a15 a25
a15 a28
a15 a29
a15 a32
a15 a39
a15 a45
a15 a46
a15 a49
a16 a40
a16 a42
a16 a46
a16 a47
a16 a96
a17 a25
a17 a27
a17 a32
a17 a41
a17 a43
a17 a46
a17 a70
a18 a26
a18 a32
a18 a41
a18 a49
a19 a22
a19 a26
a19 a36
a19 a37
a19 a40
a19 a70
a20 a23
a20 a38
a20 a41
a20 a43
a20 a44
a20 a64
a20 a71
a21 a28
a21 a31
a21 a42
a21 a49
a22 a27
a22 a29
a22 a36
a22 a37
a22 a46
a23 a25
a23 a26
a23 a30
a23 a34
a23 a38
a23 a45
a23 a62
a23 a69
a23 a94
a23 a97
a24 a32
a24 a35
a24 a41
a24 a44
a24 a48
a24 a57
a24 a60
a24 a66
a25 a27
a25 a31
a25 a32
a25 a35
a25 a36
a25 a48
a25 a52
a26 a28
a26 a38
a26 a42
a26 a57
a27 a36
a27 a44
a27 a45
a27 a48
a28 a42
a28 a99
a29 a33
a29 a37
a29 a41
a29 a48
a29 a69
a30 a35
a30 a54
a30 a57
a30 a74
a31 a34
a31 a38
a31 a40
a31 a49
a31 a59
a32 a67
a33 a43
a33 a44
a34 a36
a34 a38
a34 a43
a34 a49
a34 a54
a35 a42
a36 a40
a36 a43
a36 a47
a36 a49
a36 a67
a37 a38
a37 a39
a37 a44
a37 a56
a37 a98
a38 a39
a38 a44
a38 a77
a38 a88
a39 a46
a39 a57
a40 a48
a40 a49
a41 a70
a41 a98
a42 a46
a42 a53
a42 a77
a42 a82
a42 a97
a43 a49
a44 a46
a44 a47
a44 a70
a44 a86
a44 a95
a45 a47
a45 a48
a46 a47
a46 a48
a46 a64
a47 a49
a47 a97
a49 a75
a52 a64
a54 a66
a54 a76
a54 a88
a54 a91
a54 a93
a54 a94
a55 a83
a55 a92
a56 a60
a56 a67
a56 a71
a56 a73
a56 a95
a57 a72
a58 a87
a58 a97
a59 a81
a59 a91
a60 a66
a60 a68
a61 a62
a61 a64
a61 a84
a61 a86
a62 a65
a63 a77
a63 a90
a64 a73
a64 a77
a64 a83
a66 a67
a67 a97
a67 a100
a69 a73
a69 a75
a69 a82
a70 a74
a72 a94
a73 a97
a74 a83
a77 a98
a79 a80
a80 a82
a81 a100
a82 a95
a86 a98
a88 a95
a89 a92
a99 a100
70 400
b1 b6
b1 b12
b1 b14
b1 b15
b1 b34
b1 b41
b1 b42
b1 b59
b1 b61
b2 b3
b2 b20
b2 b23
b2 b31
b2 b37
b2 b44
b2 b46
b2 b47
b2 b56
b2 b62
b3 b11
b3 b15
b3 b17
b3 b31
b3 b36
b3 b38
b3 b39
b3 b48
b3 b65
b4 b11
b4 b14
b4 b15
b4 b16
b4 b19
b4 b20
b4 b28
b4 b29
b4 b32
b4 b36
b4 b44
b4 b56
b4 b62
b4 b69
b5 b13
b5 b16
b5 b17
b5 b33
b5 b54
b5 b68
b6 b15
b6 b27
b6 b34
b6 b37
b6 b42
b6 b52
b6 b56
b6 b59
b6 b60
b6 b61
b7 b12
b7 b19
b7 b29
b7 b35
b7 b36
b7 b40
b7 b51
b7 b56
b8 b13
b8 b30
b8 b36
b8 b42
b8 b52
b8 b58
b8 b64
b8 b68
b9 b11
b9 b12
b9 b13
b9 b24
b9 b28
b9 b35
b9 b37
b9 b44
b9 b48
b10 b22
b10 b23
b10 b25
b10 b28
b10 b39
b10 b40
b10 b56
b11 b12
b11 b14
b11 b21
b11 b25
b11 b27
b11 b29
b11 b36
b11 b37
b11 b46
b11 b47
b11 b52
b12 b13
b12 b27
b12 b29
b12 b31
b12 b35
b12 b40
b12 b48
b12 b49
b13 b18
b13 b22
b13 b52
b14 b19
b14 b23
b14 b30
b14 b41
b14 b42
b14 b48
b14 b49
b15 b21
b15 b24
b15 b25
b15 b28
b15 b29
b15 b32
b15 b39
b15 b45
b15 b46
b15 b49
b16 b40
b16 b42
b16 b46
b16 b47
b16 b57
b16 b68
b17 b25
b17 b27
b17 b32
b17 b41
b17 b43
b17 b46
b17 b51
b17 b62
b18 b26
b18 b32
b18 b41
b18 b49
b18 b61
b19 b22
b19 b26
b19 b36
b19 b37
b19 b40
b19 b66
b20 b23
b20 b38
b20 b41
b20 b43
b20 b44
b20 b55
b20 b58
b20 b66
b20 b67
b21 b28
b21 b31
b21 b42
b21 b49
b21 b57
b22 b27
b22 b29
b22 b36
b22 b37
b22 b46
b22 b52
b22 b58
b22 b62
b22 b66
b22 b69
b23 b25
b23 b26
b23 b30
b23 b34
b23 b38
b23 b45
b23 b60
b23 b61
b24 b32
b24 b35
b24 b41
b24 b44
b24 b48
b24 b58
b24 b69
b25 b27
b25 b31
b25 b32
b25 b35
b25 b36
b25 b48
b25 b60
b26 b28
b26 b38
b26 b42
b26 b54
