2506 4485 8.04973e-05
0 3000 1.61862e-05
2761 4412 3.58544e-05
0 3001 1.5354e-05
2902 4762 4.63315e-05
2761 5108 3.34914e-05
2902 5666 4.6365e-05
2761 5130 3.39274e-05
0 4487 4.59389e-05
2720 4866 1.40581e-05
1211 3333 2.85306e-05
1560 3559 1.59758e-05
2659 6296 5.38278e-05
304 5943 4.45793e-05
2135 4899 5.65904e-05
2417 3125 2.14841e-05
2383 4987 8.30358e-05
715 3498 2.15807e-05
1814 3133 8.33088e-05
199 3199 4.46428e-05
1297 4725 1.34989e-05
1297 5337 1.42869e-05
2902 4474 1.09116e-05
2981 6981 8.1765e-05
2190 3075 6.28967e-05
2300 4622 1.88235e-05
1064 3395 3.52735e-05
1671 4840 2.21146e-05
2392 3531 8.57278e-05
2682 6682 8.57278e-05
2355 4745 1.22673e-05
2357 5340 4.81946e-05
2355 5236 1.1554e-05
2466 3899 1.95107e-05
2355 5487 1.17187e-05
2506 4795 3.90002e-05
2355 5505 1.13199e-05
1660 4481 8.47427e-05
678 5662 2.52976e-05
2355 6003 1.13474e-05
2936 4344 2.77608e-05
2902 4493 1.85944e-05
2576 4725 4.77044e-05
2506 6092 3.86105e-05
1920 4384 7.78068e-05
2355 6215 1.1218e-05
2576 5337 4.91384e-05
2065 3355 8.37237e-05
1920 5522 8.152e-05
1717 4066 6.86164e-05
288 4198 2.51508e-05
2300 5775 1.75902e-05
1101 6684 8.57278e-05
2902 5164 2.27003e-05
203 6674 7.30488e-05
853 3467 2.83515e-05
1939 4560 7.93103e-05
1560 3595 5.81036e-05
1123 5611 8.12738e-05
288 4978 1.95348e-05
1939 4720 8.10433e-05
288 4211 3.66652e-05
2025 5847 7.8756e-05
853 4665 2.73273e-05
513 4950 2.03201e-05
2190 6014 2.70858e-05
513 5345 1.89297e-05
2190 6510 2.68919e-05
44 3044 7.98173e-05
715 3525 3.2048e-05
1452 3055 1.46877e-05
2720 5042 1.43773e-05
2318 6167 6.5788e-05
1939 6948 8.5209e-05
864 4249 8.32528e-05
2102 4556 8.27454e-05
698 3035 6.22354e-05
267 3267 8.57278e-05
2902 4537 2.04164e-05
29 5885 1.34316e-05
2102 5855 8.0612e-05
2431 5595 3.04328e-05
52 5764 7.28899e-05
836 4299 5.17245e-05
2815 3155 4.0428e-05
1288 3108 5.07859e-05
715 3543 2.95194e-05
1783 4089 5.9184e-05
1943 5041 1.65418e-05
2308 6647 2.15651e-05
1901 4676 4.26126e-05
1901 6327 4.12461e-05
2859 6434 3.07436e-05
2902 6234 3.62041e-05
1719 3269 6.63645e-05
435 4397 6.96438e-05
856 6335 3.00548e-05
2771 6004 2.65394e-05
495 3350 4.57597e-05
2902 4904 5.06118e-05
2748 4369 8.39213e-05
1725 5286 1.15171e-05
2300 5315 3.97621e-05
2190 3096 3.95703e-05
336 3336 8.57278e-05
896 4869 8.37033e-05
336 4307 8.56025e-05
2118 3457 5.58234e-05
2902 4577 2.9006e-05
2190 5978 3.98979e-05
1560 6078 3.09287e-05
293 6450 2.90116e-05
2178 6674 5.07955e-05
2300 5989 4.04009e-05
1571 4919 4.45243e-05
2340 6052 7.89067e-05
1044 3417 3.36787e-05
2190 3098 5.29447e-05
703 6004 2.79537e-05
1424 5333 2.30425e-05
0 6889 4.39134e-05
1571 5352 4.27031e-05
2718 6018 4.21127e-05
1297 6684 2.76688e-05
0 4396 4.44339e-05
352 3352 8.57278e-05
2718 6695 4.2991e-05
1560 4123 2.97939e-05
1560 3842 3.46015e-05
1436 3604 7.67469e-05
1560 4176 3.44379e-05
288 5688 2.99759e-05
193 3928 4.21932e-05
231 5204 8.14314e-05
0 6070 4.29747e-05
706 4232 8.26202e-05
706 5393 8.43024e-05
650 3650 8.57278e-05
1533 4160 8.14748e-05
2178 5178 8.57278e-05
1560 4101 3.48789e-05
1560 4137 3.44705e-05
650 4151 8.11722e-05
853 5340 2.05655e-05
2576 6684 2.13615e-05
1649 6115 3.44056e-05
288 4335 2.09958e-05
1359 5878 1.8702e-05
288 5373 2.46328e-05
2758 6758 8.57278e-05
58 3530 3.06292e-05
2815 3607 2.27897e-05
1560 3643 1.51445e-05
650 5974 7.3646e-05
2815 5122 2.05365e-05
2604 4695 8.37696e-05
2604 4876 8.36633e-05
2604 6604 8.57278e-05
1518 3228 2.6811e-05
1649 6445 4.11176e-05
2885 6885 8.57278e-05
856 3055 1.51278e-05
2902 5292 3.21314e-05
2902 5604 3.10412e-05
896 5215 2.1175e-05
2902 5735 2.99174e-05
2902 5907 2.98828e-05
896 5598 2.0743e-05
2902 5991 3.1666e-05
1613 5628 8.35647e-05
2902 6065 3.02023e-05
2756 6004 1.60759e-05
1486 3976 7.9883e-05
2902 6750 3.21185e-05
1560 3721 2.96126e-05
1486 4525 7.31515e-05
1314 3870 7.96165e-05
1314 5708 8.03909e-05
1297 4465 6.8554e-05
1560 4200 2.71947e-05
2334 4197 1.84478e-05
966 3966 8.57278e-05
2080 6014 2.56386e-05
2080 6510 2.65651e-05
2902 6584 5.27911e-05
1719 6780 5.02706e-05
1560 5919 2.71576e-05
1191 4823 3.12434e-05
1191 4949 3.14506e-05
2987 3239 6.88121e-05
2307 6305 8.38538e-05
2190 6951 3.30884e-05
2678 4304 3.76608e-05
