50 200
a1 a8
a1 a15
a1 a16
a1 a33
a1 a39
a1 a40
a1 a43
a1 a44
a1 a45
a1 a46
a2 a12
a2 a17
a2 a30
a2 a33
a2 a37
a2 a45
a3 a14
a3 a18
a3 a22
a3 a26
a3 a28
a3 a30
a3 a34
a3 a39
a3 a42
a4 a5
a4 a9
a4 a18
a4 a30
a4 a31
a4 a38
a4 a44
a4 a48
a5 a7
a5 a12
a5 a14
a5 a15
a5 a20
a5 a21
a5 a23
a5 a26
a5 a27
a5 a46
a5 a47
a5 a48
a6 a10
a6 a14
a6 a20
a6 a28
a6 a29
a6 a31
a6 a36
a6 a40
a6 a46
a7 a16
a7 a27
a7 a28
a7 a31
a7 a36
a7 a37
a7 a40
a7 a49
a8 a15
a8 a17
a8 a39
a8 a42
a8 a44
a8 a47
a8 a49
a9 a14
a9 a15
a9 a38
a10 a16
a10 a20
a10 a22
a10 a24
a10 a27
a10 a41
a10 a43
a11 a12
a11 a20
a11 a22
a11 a27
a11 a30
a11 a36
a11 a38
a11 a40
a12 a16
a12 a18
a12 a26
a12 a27
a12 a43
a12 a47
a13 a18
a13 a23
a13 a26
a13 a30
a13 a32
a13 a36
a14 a18
a14 a19
a14 a29
a14 a35
a14 a40
a14 a45
a14 a46
a15 a20
a15 a21
a15 a31
a15 a32
a15 a33
a15 a39
a15 a45
a16 a20
a16 a24
a16 a44
a16 a49
a17 a19
a17 a21
a17 a33
a17 a39
a17 a41
a18 a26
a18 a28
a18 a31
a18 a36
a18 a48
a19 a24
a19 a28
a19 a29
a19 a35
a19 a38
a19 a45
a20 a30
a20 a39
a21 a26
a21 a29
a21 a32
a21 a33
a21 a36
a21 a40
a21 a42
a22 a26
a22 a29
a22 a31
a23 a37
a23 a47
a23 a49
a24 a33
a24 a42
a24 a48
a25 a35
a25 a40
a25 a43
a25 a44
a26 a29
a26 a36
a27 a31
a27 a32
a27 a35
a27 a38
a27 a39
a27 a41
a27 a43
a27 a46
a28 a29
a28 a40
a28 a44
a28 a48
a29 a42
a30 a49
a31 a34
a31 a42
a31 a44
a31 a46
a32 a34
a33 a38
a33 a41
a34 a40
a35 a40
a35 a44
a35 a46
a36 a37
a36 a42
a36 a45
a38 a39
a38 a48
a38 a49
a39 a44
a39 a45
a40 a49
a41 a45
a41 a46
a41 a48
a42 a45
a42 a49
a44 a46
a44 a47
a44 a49
a47 a49
