50 200
a1 a8
a1 a10
a1 a16
a1 a18
a1 a20
a1 a22
a1 a24
a1 a25
a1 a38
a1 a39
a1 a45
a2 a9
a2 a11
a2 a14
a2 a15
a2 a28
a2 a40
a3 a13
a3 a17
a3 a25
a3 a28
a3 a29
a3 a31
a3 a44
a3 a47
a3 a49
a4 a5
a4 a11
a4 a13
a4 a20
a4 a26
a4 a28
a4 a30
a4 a35
a4 a39
a4 a44
a4 a45
a4 a46
a5 a6
a5 a12
a5 a16
a5 a24
a5 a26
a5 a30
a5 a38
a5 a46
a6 a20
a6 a34
a6 a42
a6 a44
a6 a49
a7 a13
a7 a16
a7 a17
a7 a22
a7 a30
a7 a31
a7 a38
a7 a41
a7 a49
a8 a18
a8 a22
a8 a45
a8 a46
a9 a28
a9 a42
a9 a43
a10 a13
a10 a26
a10 a27
a10 a31
a10 a41
a10 a42
a10 a44
a11 a31
a11 a33
a11 a34
a11 a36
a12 a17
a12 a18
a12 a25
a12 a29
a12 a31
a12 a32
a12 a40
a12 a41
a12 a42
a12 a46
a12 a48
a13 a19
a13 a33
a13 a37
a13 a38
a13 a41
a14 a21
a14 a23
a15 a16
a15 a18
a15 a28
a15 a29
a15 a30
a15 a31
a15 a33
a15 a48
a16 a18
a16 a22
a16 a25
a16 a26
a16 a34
a17 a23
a17 a46
a18 a25
a18 a38
a18 a39
a19 a22
a19 a23
a19 a27
a19 a30
a19 a37
a20 a23
a20 a25
a20 a29
a20 a30
a20 a38
a20 a46
a21 a24
a21 a27
a21 a35
a21 a38
a21 a40
a21 a42
a21 a44
a22 a23
a22 a24
a22 a28
a22 a32
a22 a35
a22 a42
a22 a45
a22 a46
a22 a48
a23 a26
a23 a29
a23 a33
a23 a36
a23 a42
a23 a44
a24 a25
a24 a40
a25 a30
a25 a39
a25 a45
a25 a46
a26 a27
a26 a36
a26 a40
a26 a43
a26 a46
a26 a49
a27 a35
a27 a41
a28 a29
a28 a38
a29 a32
a29 a38
a29 a43
a29 a44
a29 a49
a30 a32
a30 a35
a30 a43
a30 a45
a30 a46
a30 a49
a31 a40
a33 a39
a33 a40
a33 a49
a34 a35
a34 a49
a35 a36
a36 a43
a36 a45
a36 a48
a37 a42
a37 a46
a37 a49
a38 a42
a38 a43
a39 a42
a39 a44
a39 a47
a39 a49
a40 a42
a41 a49
a42 a45
a43 a46
a43 a47
a45 a46
a45 a48
