50 200
a1 a2
a1 a19
a1 a20
a1 a23
a1 a24
a1 a26
a1 a29
a1 a35
a1 a40
a1 a47
a2 a12
a2 a28
a2 a32
a2 a39
a2 a42
a2 a43
a3 a13
a3 a14
a3 a22
a3 a26
a3 a47
a4 a7
a4 a22
a4 a23
a4 a24
a4 a25
a4 a27
a4 a30
a4 a31
a4 a35
a4 a37
a4 a42
a4 a43
a4 a47
a4 a48
a5 a7
a5 a8
a5 a9
a5 a13
a5 a16
a5 a18
a5 a19
a5 a21
a5 a29
a5 a33
a5 a36
a6 a7
a6 a10
a6 a13
a6 a21
a6 a46
a6 a47
a7 a13
a7 a15
a7 a19
a7 a20
a7 a22
a7 a24
a7 a32
a7 a34
a7 a38
a7 a41
a8 a12
a8 a13
a8 a18
a8 a24
a8 a32
a8 a38
a8 a43
a8 a46
a9 a16
a9 a22
a9 a23
a9 a27
a9 a35
a9 a39
a9 a40
a9 a45
a10 a11
a10 a19
a10 a20
a10 a27
a10 a35
a11 a14
a11 a20
a11 a25
a11 a36
a11 a37
a11 a41
a12 a16
a12 a30
a12 a34
a12 a39
a12 a43
a13 a14
a13 a15
a13 a24
a13 a26
a13 a29
a13 a37
a13 a47
a14 a24
a14 a26
a14 a27
a14 a33
a14 a43
a14 a44
a15 a27
a15 a28
a15 a39
a16 a32
a16 a40
a16 a44
a16 a46
a16 a47
a17 a18
a17 a25
a17 a33
a17 a35
a17 a37
a17 a39
a17 a43
a17 a46
a18 a23
a18 a24
a18 a29
a18 a41
a18 a47
a19 a21
a19 a38
a19 a39
a20 a24
a20 a28
a20 a38
a21 a29
a21 a38
a21 a39
a21 a42
a21 a44
a21 a48
a22 a23
a22 a29
a22 a30
a22 a31
a22 a32
a22 a37
a22 a42
a22 a46
a23 a29
a23 a30
a23 a32
a23 a34
a23 a37
a23 a42
a23 a48
a24 a25
a24 a26
a24 a36
a24 a37
a24 a38
a24 a39
a24 a44
a25 a31
a25 a36
a25 a43
a25 a46
a26 a28
a26 a38
a26 a40
a26 a47
a27 a34
a27 a39
a27 a48
a27 a49
a28 a34
a28 a35
a28 a45
a29 a30
a29 a45
a30 a41
a30 a46
a31 a32
a32 a45
a33 a36
a33 a40
a35 a44
a36 a40
a36 a41
a36 a45
a36 a46
a37 a41
a39 a48
a40 a44
a40 a45
a40 a47
a41 a45
a41 a49
a43 a46
a43 a47
a44 a49
