50 200
a1 a2
a1 a6
a1 a16
a1 a21
a1 a34
a1 a44
a1 a47
a2 a4
a2 a7
a2 a9
a2 a18
a2 a19
a2 a27
a2 a32
a2 a45
a2 a48
a3 a5
a3 a17
a3 a31
a3 a33
a3 a37
a3 a38
a3 a40
a3 a42
a3 a46
a4 a7
a4 a8
a4 a10
a4 a13
a4 a18
a4 a41
a4 a42
a5 a9
a5 a11
a5 a16
a5 a17
a5 a18
a5 a23
a5 a25
a5 a27
a5 a28
a5 a37
a5 a43
a5 a47
a5 a49
a6 a14
a6 a20
a6 a35
a6 a41
a6 a45
a6 a47
a6 a48
a7 a19
a7 a22
a7 a23
a7 a27
a7 a32
a7 a34
a7 a36
a7 a37
a7 a44
a7 a46
a7 a48
a8 a23
a8 a26
a8 a38
a8 a41
a8 a44
a8 a45
a9 a20
a9 a35
a9 a37
a9 a38
a9 a46
a10 a12
a10 a27
a10 a31
a10 a37
a10 a43
a10 a48
a11 a13
a11 a16
a11 a27
a11 a33
a11 a36
a12 a21
a12 a25
a12 a35
a12 a37
a13 a30
a13 a36
a13 a42
a13 a43
a13 a47
a14 a15
a14 a23
a14 a25
a14 a27
a14 a30
a14 a31
a14 a35
a14 a39
a14 a48
a15 a16
a15 a24
a15 a34
a15 a41
a15 a49
a16 a23
a16 a27
a16 a30
a16 a32
a16 a48
a16 a49
a17 a18
a17 a27
a17 a29
a17 a48
a17 a49
a18 a19
a18 a23
a18 a27
a18 a33
a19 a28
a19 a29
a19 a39
a19 a41
a19 a43
a20 a25
a20 a38
a20 a39
a20 a41
a21 a29
a21 a47
a21 a49
a22 a28
a22 a30
a22 a47
a23 a36
a23 a38
a23 a42
a23 a49
a24 a25
a24 a34
a24 a42
a25 a27
a25 a31
a25 a38
a26 a30
a26 a33
a26 a43
a26 a48
a27 a30
a27 a31
a27 a32
a27 a35
a27 a42
a27 a45
a27 a49
a28 a29
a28 a32
a28 a42
a28 a43
a29 a41
a30 a31
a30 a37
a30 a38
a30 a43
a31 a32
a31 a43
a31 a45
a32 a33
a32 a34
a32 a40
a32 a43
a33 a37
a33 a38
a33 a42
a33 a47
a34 a40
a34 a41
a34 a49
a36 a39
a36 a45
a36 a49
a37 a39
a37 a41
a37 a44
a38 a49
a39 a40
a39 a43
a40 a43
a41 a47
a42 a47
a42 a49
a43 a44
a43 a45
a44 a49
a46 a48
a48 a49
