50 200
a1 a3
a1 a5
a1 a8
a1 a9
a1 a20
a1 a37
a1 a41
a1 a44
a2 a17
a2 a26
a2 a29
a2 a34
a2 a37
a2 a40
a2 a43
a2 a44
a3 a5
a3 a10
a3 a12
a3 a20
a3 a29
a3 a32
a3 a35
a3 a38
a3 a43
a3 a46
a3 a48
a4 a10
a4 a13
a4 a14
a4 a32
a4 a34
a4 a36
a4 a44
a5 a7
a5 a14
a5 a21
a5 a22
a5 a23
a5 a25
a5 a30
a5 a39
a5 a49
a6 a7
a6 a13
a6 a16
a6 a18
a6 a19
a6 a29
a6 a31
a6 a32
a6 a47
a6 a48
a7 a9
a7 a14
a7 a15
a7 a16
a7 a32
a7 a46
a7 a48
a8 a13
a8 a14
a8 a18
a8 a25
a8 a31
a8 a34
a8 a36
a8 a40
a9 a12
a9 a15
a9 a24
a9 a37
a10 a20
a10 a22
a10 a30
a10 a36
a10 a37
a10 a45
a11 a21
a11 a22
a11 a27
a11 a47
a12 a19
a12 a21
a12 a23
a12 a24
a12 a31
a12 a35
a12 a38
a12 a39
a12 a40
a12 a45
a12 a46
a13 a28
a13 a31
a13 a33
a13 a40
a14 a16
a14 a17
a14 a18
a14 a38
a14 a43
a15 a20
a15 a21
a15 a31
a15 a33
a15 a45
a15 a48
a16 a34
a16 a48
a17 a23
a17 a27
a17 a28
a17 a32
a17 a34
a17 a39
a17 a44
a18 a23
a18 a29
a18 a35
a19 a30
a19 a34
a19 a35
a20 a23
a20 a24
a20 a35
a20 a43
a21 a23
a21 a25
a21 a26
a21 a34
a21 a37
a21 a40
a21 a46
a22 a30
a22 a42
a23 a30
a23 a32
a23 a39
a23 a44
a24 a26
a24 a37
a24 a38
a24 a40
a24 a45
a24 a49
a25 a26
a25 a32
a25 a49
a26 a43
a26 a46
a27 a34
a27 a37
a27 a38
a28 a38
a28 a39
a28 a43
a28 a44
a29 a33
a29 a34
a29 a37
a29 a42
a30 a36
a30 a49
a31 a32
a31 a35
a31 a37
a31 a49
a32 a44
a33 a36
a33 a41
a33 a44
a33 a47
a34 a44
a34 a46
a34 a47
a34 a49
a35 a36
a35 a40
a35 a41
a35 a42
a35 a47
a36 a42
a37 a38
a37 a42
a37 a43
a38 a41
a38 a43
a38 a44
a38 a48
a39 a41
a39 a44
a40 a46
a41 a42
a41 a44
a42 a43
a42 a44
a43 a45
a44 a45
a46 a48
