50 200
a1 a3
a1 a7
a1 a13
a1 a30
a1 a48
a2 a19
a2 a26
a2 a27
a2 a29
a2 a39
a3 a10
a3 a15
a3 a29
a3 a36
a3 a39
a3 a41
a4 a5
a4 a6
a4 a10
a4 a11
a4 a16
a4 a17
a4 a22
a4 a35
a4 a41
a4 a46
a4 a49
a5 a8
a5 a12
a5 a17
a5 a25
a5 a30
a5 a36
a5 a47
a5 a48
a6 a9
a6 a12
a6 a18
a6 a25
a6 a27
a6 a29
a6 a32
a6 a43
a7 a21
a7 a24
a7 a38
a7 a40
a8 a11
a8 a12
a8 a30
a8 a31
a8 a33
a8 a42
a8 a45
a9 a10
a9 a18
a9 a21
a9 a28
a9 a38
a9 a41
a9 a42
a9 a46
a10 a16
a10 a17
a10 a23
a10 a27
a10 a32
a10 a37
a10 a42
a10 a45
a11 a13
a11 a17
a11 a21
a11 a25
a11 a36
a11 a43
a12 a15
a12 a23
a12 a28
a12 a30
a12 a38
a13 a14
a13 a27
a13 a38
a13 a43
a14 a15
a14 a22
a14 a24
a14 a33
a14 a48
a15 a17
a15 a19
a15 a26
a15 a29
a15 a31
a15 a40
a16 a18
a16 a22
a16 a26
a16 a27
a16 a33
a16 a38
a16 a39
a16 a44
a16 a47
a16 a49
a17 a39
a17 a47
a18 a25
a18 a33
a18 a35
a18 a39
a18 a45
a18 a47
a18 a48
a18 a49
a19 a22
a19 a25
a19 a30
a20 a21
a20 a34
a20 a35
a20 a36
a20 a46
a21 a24
a21 a35
a21 a36
a21 a40
a21 a48
a21 a49
a22 a27
a22 a29
a22 a40
a22 a41
a22 a42
a23 a25
a23 a34
a23 a36
a23 a41
a24 a29
a24 a35
a24 a36
a24 a42
a24 a47
a25 a29
a25 a35
a25 a36
a26 a31
a26 a32
a26 a37
a26 a39
a26 a43
a26 a44
a26 a45
a26 a48
a27 a29
a27 a32
a27 a33
a27 a35
a27 a46
a27 a48
a27 a49
a28 a34
a28 a38
a28 a39
a28 a47
a29 a33
a29 a37
a29 a42
a30 a31
a30 a39
a30 a42
a30 a47
a30 a49
a31 a35
a31 a37
a32 a37
a32 a41
a33 a41
a33 a42
a33 a46
a34 a35
a34 a38
a34 a42
a34 a49
a35 a37
a35 a44
a35 a45
a35 a46
a37 a45
a38 a40
a38 a41
a38 a43
a39 a46
a39 a48
a40 a41
a42 a43
a43 a45
a43 a49
a46 a47
