50 200
a1 a2
a1 a15
a1 a16
a1 a17
a1 a18
a1 a43
a2 a7
a2 a10
a2 a12
a2 a24
a2 a29
a2 a32
a2 a33
a3 a8
a3 a14
a3 a15
a3 a17
a3 a25
a3 a26
a3 a36
a3 a48
a4 a5
a4 a6
a4 a13
a4 a31
a4 a35
a4 a48
a5 a9
a5 a10
a5 a20
a5 a22
a5 a24
a5 a32
a5 a38
a5 a42
a5 a44
a6 a7
a6 a9
a6 a24
a6 a26
a6 a37
a7 a12
a7 a14
a7 a15
a7 a37
a8 a24
a8 a26
a8 a37
a8 a39
a8 a45
a9 a15
a9 a16
a9 a23
a9 a25
a9 a26
a9 a30
a9 a35
a9 a44
a10 a12
a10 a32
a10 a40
a10 a43
a10 a44
a10 a48
a11 a12
a11 a22
a11 a25
a11 a28
a11 a43
a12 a16
a12 a18
a12 a19
a12 a21
a12 a23
a12 a30
a12 a31
a12 a32
a13 a17
a13 a19
a13 a49
a14 a22
a14 a29
a14 a36
a14 a37
a14 a48
a15 a20
a15 a21
a15 a27
a15 a28
a15 a33
a16 a19
a16 a22
a16 a24
a16 a29
a16 a31
a16 a37
a16 a46
a17 a18
a17 a19
a17 a20
a17 a23
a17 a24
a17 a26
a17 a33
a17 a40
a17 a42
a17 a45
a18 a26
a18 a35
a18 a40
a18 a41
a18 a47
a19 a25
a19 a28
a19 a31
a19 a36
a19 a40
a20 a23
a20 a25
a20 a27
a20 a28
a20 a29
a20 a33
a20 a39
a20 a44
a21 a22
a21 a27
a21 a28
a21 a31
a21 a32
a21 a35
a21 a43
a22 a24
a22 a34
a22 a40
a22 a43
a22 a46
a23 a34
a23 a44
a23 a46
a23 a47
a23 a48
a24 a26
a24 a27
a24 a28
a24 a29
a24 a31
a24 a34
a24 a35
a24 a37
a24 a42
a24 a44
a24 a47
a25 a28
a25 a30
a25 a35
a25 a42
a25 a43
a26 a27
a26 a41
a27 a28
a27 a31
a27 a49
a28 a45
a28 a47
a30 a31
a30 a35
a30 a47
a31 a42
a31 a47
a31 a48
a32 a34
a32 a35
a32 a36
a32 a44
a32 a45
a32 a48
a33 a34
a33 a37
a33 a40
a33 a48
a33 a49
a34 a37
a34 a39
a34 a40
a35 a41
a35 a42
a35 a44
a35 a48
a36 a38
a36 a43
a38 a43
a38 a44
a39 a41
a39 a47
a40 a44
a41 a45
a41 a48
a42 a45
a43 a45
