50 200
a1 a7
a1 a26
a1 a31
a1 a32
a1 a38
a1 a39
a2 a6
a2 a12
a2 a15
a2 a26
a2 a31
a2 a32
a2 a46
a3 a8
a3 a21
a3 a32
a3 a36
a3 a37
a4 a20
a4 a24
a4 a25
a4 a41
a4 a44
a4 a45
a4 a47
a5 a6
a5 a18
a5 a27
a5 a29
a5 a37
a5 a39
a5 a43
a5 a45
a6 a9
a6 a23
a6 a24
a6 a26
a6 a29
a6 a31
a6 a34
a6 a44
a7 a10
a7 a15
a7 a18
a7 a19
a7 a28
a7 a39
a7 a43
a7 a46
a7 a48
a8 a10
a8 a12
a8 a14
a8 a18
a8 a21
a8 a38
a8 a40
a8 a47
a8 a48
a8 a49
a9 a11
a9 a17
a9 a19
a9 a24
a9 a26
a9 a27
a9 a30
a9 a31
a9 a41
a9 a49
a10 a13
a10 a15
a10 a16
a10 a21
a10 a38
a11 a17
a11 a40
a11 a43
a11 a45
a12 a22
a12 a26
a12 a38
a12 a46
a12 a48
a13 a16
a13 a17
a13 a27
a13 a39
a14 a19
a14 a28
a14 a33
a14 a36
a14 a41
a14 a45
a15 a16
a15 a26
a15 a34
a15 a37
a15 a43
a15 a46
a16 a17
a16 a21
a16 a30
a16 a39
a17 a24
a17 a33
a18 a19
a18 a25
a18 a29
a18 a35
a18 a44
a18 a47
a19 a20
a19 a21
a19 a28
a19 a33
a19 a43
a19 a45
a19 a46
a20 a26
a20 a29
a20 a30
a20 a36
a20 a38
a20 a42
a20 a45
a20 a48
a21 a22
a21 a38
a21 a40
a22 a24
a22 a27
a22 a31
a22 a38
a22 a40
a22 a41
a23 a30
a23 a44
a24 a29
a24 a44
a24 a45
a24 a46
a25 a29
a25 a32
a25 a34
a25 a36
a25 a37
a25 a46
a25 a47
a26 a27
a26 a29
a26 a39
a26 a40
a26 a43
a26 a49
a27 a30
a27 a31
a27 a39
a27 a46
a28 a44
a28 a46
a28 a47
a29 a34
a29 a37
a29 a38
a29 a39
a29 a42
a29 a48
a30 a31
a30 a34
a30 a35
a30 a44
a30 a45
a31 a32
a31 a41
a31 a49
a32 a37
a32 a46
a33 a36
a33 a37
a33 a45
a33 a48
a34 a39
a34 a46
a35 a43
a35 a47
a36 a41
a37 a49
a40 a42
a40 a43
a40 a47
a41 a46
a42 a44
a42 a47
a42 a48
a43 a48
a44 a45
a44 a48
a45 a49
a46 a47
