50 200
a1 a4
a1 a10
a1 a15
a1 a28
a1 a31
a1 a33
a1 a37
a1 a49
a2 a5
a2 a14
a2 a23
a2 a29
a2 a39
a2 a40
a2 a41
a2 a47
a2 a49
a3 a5
a3 a10
a3 a15
a3 a17
a3 a20
a3 a26
a3 a37
a3 a38
a3 a43
a4 a6
a4 a12
a4 a15
a4 a17
a4 a24
a4 a25
a4 a27
a4 a29
a4 a30
a4 a37
a4 a42
a4 a43
a5 a8
a5 a18
a5 a21
a5 a26
a5 a27
a5 a35
a5 a40
a5 a45
a5 a46
a5 a47
a5 a48
a6 a14
a6 a16
a6 a18
a6 a26
a6 a27
a6 a40
a6 a42
a6 a43
a7 a8
a7 a14
a7 a15
a7 a19
a7 a28
a7 a36
a7 a43
a8 a11
a8 a12
a8 a13
a8 a17
a8 a28
a8 a32
a8 a43
a8 a45
a9 a10
a9 a18
a9 a26
a9 a30
a9 a34
a9 a43
a9 a44
a9 a45
a10 a22
a10 a24
a10 a28
a10 a29
a10 a30
a10 a47
a10 a49
a11 a14
a11 a31
a11 a36
a11 a38
a12 a19
a12 a27
a12 a37
a12 a47
a13 a18
a13 a27
a13 a28
a13 a37
a13 a41
a13 a46
a14 a19
a14 a36
a14 a40
a14 a42
a14 a43
a14 a44
a14 a46
a14 a49
a15 a16
a15 a17
a15 a19
a15 a25
a15 a27
a15 a39
a15 a44
a15 a48
a15 a49
a16 a22
a16 a23
a16 a24
a16 a28
a16 a32
a16 a37
a16 a47
a17 a20
a17 a27
a17 a31
a17 a43
a17 a44
a17 a46
a18 a20
a18 a22
a18 a25
a18 a42
a19 a29
a19 a45
a20 a21
a20 a23
a20 a31
a20 a41
a20 a43
a20 a45
a21 a36
a22 a29
a22 a40
a23 a29
a24 a25
a24 a36
a24 a43
a24 a48
a25 a29
a25 a30
a25 a32
a25 a35
a25 a36
a25 a38
a25 a44
a26 a30
a26 a36
a27 a36
a27 a44
a27 a49
a28 a32
a28 a38
a28 a44
a28 a49
a29 a35
a29 a38
a29 a39
a29 a44
a29 a46
a29 a48
a30 a34
a30 a38
a31 a41
a31 a45
a31 a46
a32 a33
a33 a38
a33 a44
a34 a36
a34 a45
a34 a48
a35 a39
a36 a40
a36 a44
a38 a42
a39 a42
a39 a49
a40 a44
a40 a45
a41 a44
a42 a48
a43 a45
a44 a48
a45 a46
a46 a49
a47 a48
a47 a49
