140 354
a1 a8
a1 a15
a1 a16
a1 a33
a1 a39
a1 a40
a1 a43
a1 a44
a1 a45
a1 a46
a2 a12
a2 a17
a2 a30
a2 a33
a2 a37
a2 a45
a3 a14
a3 a18
a3 a22
a3 a26
a3 a28
a3 a30
a3 a34
a3 a39
a3 a42
a3 a72
a3 a88
a3 a89
a4 a5
a4 a9
a4 a18
a4 a30
a4 a31
a4 a38
a4 a44
a4 a48
a4 a63
a4 a84
a5 a7
a5 a12
a5 a14
a5 a15
a5 a20
a5 a21
a5 a23
a5 a26
a5 a27
a5 a46
a5 a47
a5 a48
a5 a86
a6 a10
a6 a14
a6 a20
a6 a28
a6 a29
a6 a31
a6 a36
a6 a40
a6 a46
a6 a52
a6 a60
a6 a98
a7 a16
a7 a27
a7 a28
a7 a31
a7 a36
a7 a37
a7 a40
a7 a49
a7 a57
a7 a58
a8 a15
a8 a17
a8 a39
a8 a42
a8 a44
a8 a47
a8 a49
a8 a71
a8 a82
a9 a14
a9 a15
a9 a38
a10 a16
a10 a20
a10 a22
a10 a24
a10 a27
a10 a41
a10 a43
a10 a68
a10 a88
a11 a12
a11 a20
a11 a22
a11 a27
a11 a30
a11 a36
a11 a38
a11 a40
a11 a81
a11 a89
a12 a16
a12 a18
a12 a26
a12 a27
a12 a43
a12 a47
a13 a18
a13 a23
a13 a26
a13 a30
a13 a32
a13 a36
a13 a69
a14 a18
a14 a19
a14 a29
a14 a35
a14 a40
a14 a45
a14 a46
a15 a20
a15 a21
a15 a31
a15 a32
a15 a33
a15 a39
a15 a45
a16 a20
a16 a24
a16 a44
a16 a49
a16 a65
a16 a72
a16 a93
a17 a19
a17 a21
a17 a33
a17 a39
a17 a41
a18 a26
a18 a28
a18 a31
a18 a36
a18 a48
a19 a24
a19 a28
a19 a29
a19 a35
a19 a38
a19 a45
a19 a72
a20 a30
a20 a39
a20 a51
a21 a26
a21 a29
a21 a32
a21 a33
a21 a36
a21 a40
a21 a42
a21 a60
a22 a26
a22 a29
a22 a31
a22 a86
a23 a37
a23 a47
a23 a49
a23 a54
a23 a68
a23 a83
a24 a33
a24 a42
a24 a48
a25 a35
a25 a40
a25 a43
a25 a44
a26 a29
a26 a36
a26 a74
a26 a80
a27 a31
a27 a32
a27 a35
a27 a38
a27 a39
a27 a41
a27 a43
a27 a46
a27 a66
a27 a74
a28 a29
a28 a40
a28 a44
a28 a48
a29 a42
a29 a51
a29 a73
a30 a49
a31 a34
a31 a42
a31 a44
a31 a46
a32 a34
a33 a38
a33 a41
a34 a40
a34 a97
a35 a40
a35 a44
a35 a46
a36 a37
a36 a42
a36 a45
a36 a80
a38 a39
a38 a48
a38 a49
a39 a44
a39 a45
a39 a57
a40 a49
a40 a51
a40 a64
a40 a65
a41 a45
a41 a46
a41 a48
a42 a45
a42 a49
a42 a53
a42 a56
a42 a62
a43 a53
a44 a46
a44 a47
a44 a49
a44 a98
a46 a60
a46 a98
a47 a49
a47 a57
a49 a59
a49 a85
a51 a82
a51 a91
a52 a68
a52 a71
a54 a87
a54 a100
a55 a99
a56 a62
a56 a82
a57 a60
a57 a88
a58 a71
a58 a85
a59 a77
a59 a100
a60 a62
a60 a94
a62 a69
a62 a74
a62 a75
a62 a84
a62 a87
a63 a66
a63 a81
a63 a98
a64 a67
a65 a86
a66 a82
a67 a72
a67 a83
a68 a94
a69 a74
a69 a93
a70 a88
a71 a87
a72 a79
a72 a97
a74 a92
a74 a97
a75 a81
a78 a84
a80 a96
a81 a95
a87 a97
a91 a92
a93 a94
a93 a97
a93 a100
a96 a97
a99 a100
b1 b8
b1 b15
b1 b16
b1 b33
b1 b39
b1 b40
b1 b43
b1 b44
b1 b45
b1 b46
b1 b68
b2 b12
b2 b17
b2 b30
b2 b33
b2 b37
b2 b45
b2 b52
b3 b14
b3 b18
b3 b22
b3 b26
b3 b28
b3 b30
b3 b34
b3 b39
b3 b42
b3 b62
b3 b69
b4 b5
b4 b9
b4 b18
b4 b30
b4 b31
b4 b38
b4 b44
b4 b48
b4 b54
b4 b56
b5 b7
b5 b12
b5 b14
b5 b15
b5 b20
b5 b21
b5 b23
b5 b26
b5 b27
b5 b46
b5 b47
b5 b48
b5 b55
b5 b59
b6 b10
b6 b14
b6 b20
b6 b28
b6 b29
b6 b31
b6 b36
b6 b40
b6 b46
b6 b65
b7 b16
