140 346
a1 a2
a1 a6
a1 a16
a1 a21
a1 a34
a1 a44
a1 a47
a2 a4
a2 a7
a2 a9
a2 a18
a2 a19
a2 a27
a2 a32
a2 a45
a2 a48
a3 a5
a3 a17
a3 a31
a3 a33
a3 a37
a3 a38
a3 a40
a3 a42
a3 a46
a4 a7
a4 a8
a4 a10
a4 a13
a4 a18
a4 a41
a4 a42
a5 a9
a5 a11
a5 a16
a5 a17
a5 a18
a5 a23
a5 a25
a5 a27
a5 a28
a5 a37
a5 a43
a5 a47
a5 a49
a5 a77
a6 a14
a6 a20
a6 a35
a6 a41
a6 a45
a6 a47
a6 a48
a7 a19
a7 a22
a7 a23
a7 a27
a7 a32
a7 a34
a7 a36
a7 a37
a7 a44
a7 a46
a7 a48
a7 a69
a7 a92
a8 a23
a8 a26
a8 a38
a8 a41
a8 a44
a8 a45
a8 a66
a8 a69
a8 a89
a9 a20
a9 a35
a9 a37
a9 a38
a9 a46
a9 a59
a9 a65
a10 a12
a10 a27
a10 a31
a10 a37
a10 a43
a10 a48
a10 a72
a11 a13
a11 a16
a11 a27
a11 a33
a11 a36
a12 a21
a12 a25
a12 a35
a12 a37
a13 a30
a13 a36
a13 a42
a13 a43
a13 a47
a13 a93
a14 a15
a14 a23
a14 a25
a14 a27
a14 a30
a14 a31
a14 a35
a14 a39
a14 a48
a14 a62
a15 a16
a15 a24
a15 a34
a15 a41
a15 a49
a16 a23
a16 a27
a16 a30
a16 a32
a16 a48
a16 a49
a16 a85
a16 a96
a17 a18
a17 a27
a17 a29
a17 a48
a17 a49
a18 a19
a18 a23
a18 a27
a18 a33
a18 a59
a18 a80
a19 a28
a19 a29
a19 a39
a19 a41
a19 a43
a20 a25
a20 a38
a20 a39
a20 a41
a20 a81
a21 a29
a21 a47
a21 a49
a22 a28
a22 a30
a22 a47
a22 a84
a23 a36
a23 a38
a23 a42
a23 a49
a23 a80
a23 a91
a24 a25
a24 a34
a24 a42
a24 a94
a25 a27
a25 a31
a25 a38
a25 a76
a26 a30
a26 a33
a26 a43
a26 a48
a27 a30
a27 a31
a27 a32
a27 a35
a27 a42
a27 a45
a27 a49
a28 a29
a28 a32
a28 a42
a28 a43
a28 a81
a29 a41
a29 a96
a30 a31
a30 a37
a30 a38
a30 a43
a30 a62
a30 a70
a30 a90
a30 a95
a31 a32
a31 a43
a31 a45
a31 a62
a31 a67
a32 a33
a32 a34
a32 a40
a32 a43
a32 a62
a32 a84
a33 a37
a33 a38
a33 a42
a33 a47
a34 a40
a34 a41
a34 a49
a35 a70
a35 a96
a35 a99
a36 a39
a36 a45
a36 a49
a36 a91
a37 a39
a37 a41
a37 a44
a38 a49
a38 a55
a38 a64
a38 a68
a38 a83
a38 a84
a39 a40
a39 a43
a39 a57
a40 a43
a41 a47
a41 a79
a41 a85
a42 a47
a42 a49
a42 a61
a43 a44
a43 a45
a43 a60
a44 a49
a45 a68
a45 a78
a45 a84
a46 a48
a46 a86
a47 a54
a48 a49
a51 a58
a51 a66
a52 a77
a52 a82
a53 a87
a54 a64
a54 a78
a54 a81
a54 a87
a55 a74
a55 a81
a56 a76
a56 a85
a57 a63
a57 a75
a57 a93
a58 a90
a58 a91
a59 a100
a60 a63
a61 a65
a61 a73
a61 a75
a62 a91
a63 a70
a63 a96
a64 a90
a64 a96
a65 a91
a66 a79
a66 a81
a67 a83
a67 a99
a68 a87
a69 a95
a70 a88
a71 a98
a72 a84
a74 a100
a75 a90
a77 a95
a78 a99
a79 a85
a80 a97
a81 a86
a81 a90
a82 a86
a82 a97
a84 a98
a97 a98
b1 b2
b1 b6
b1 b16
b1 b21
b1 b34
b1 b44
b1 b47
b2 b4
b2 b7
b2 b9
b2 b18
b2 b19
b2 b27
b2 b32
b2 b45
b2 b48
b3 b5
b3 b17
b3 b31
b3 b33
b3 b37
b3 b38
b3 b40
b3 b42
b3 b46
b3 b65
b3 b69
b4 b7
b4 b8
b4 b10
b4 b13
b4 b18
b4 b41
b4 b42
b4 b59
b4 b68
b4 b69
b5 b9
b5 b11
b5 b16
b5 b17
b5 b18
b5 b23
b5 b25
b5 b27
b5 b28
b5 b37
b5 b43
b5 b47
b5 b49
b6 b14
b6 b20
b6 b35
b6 b41
b6 b45
b6 b47
b6 b48
b7 b19
b7 b22
b7 b23
b7 b27
b7 b32
b7 b34
b7 b36
b7 b37
b7 b44
b7 b46
b7 b48
b7 b59
b8 b23
b8 b26
b8 b38
b8 b41
b8 b44
b8 b45
b9 b20
b9 b35
b9 b37
b9 b38
b9 b46
b9 b51
b9 b53
b10 b12
b10 b27
b10 b31
b10 b37
b10 b43
b10 b48
b10 b52
b10 b62
b11 b13
b11 b16
b11 b27
b11 b33
b11 b36
b11 b64
b11 b65
b11 b66
b12 b21
b12 b25
b12 b35
b12 b37
b12 b58
b12 b59
b13 b30
b13 b36
b13 b42
b13 b43
b13 b47
b13 b61
b13 b62
b13 b68
b14 b15
b14 b23
b14 b25
b14 b27
b14 b30
b14 b31
b14 b35
b14 b39
b14 b48
b14 b52
b14 b54
b14 b55
b14 b58
b14 b68
b15 b16
b15 b24
b15 b34
b15 b41
b15 b49
b15 b69
b16 b23
b16 b27
b16 b30
b16 b32
b16 b48
b16 b49
b16 b57
b17 b18
b17 b27
b17 b29
b17 b48
b17 b49
b17 b52
b17 b57
b17 b69
b18 b19
b18 b23
b18 b27
b18 b33
b18 b66
b18 b68
b19 b28
b19 b29
b19 b39
b19 b41
b19 b43
b19 b60
b19 b65
b19 b69
b20 b25
b20 b38
b20 b39
b20 b41
b20 b62
b21 b29
b21 b47
b21 b49
b21 b56
b22 b28
b22 b30
b22 b47
b22 b64
b22 b68
b23 b36
b23 b38
b23 b42
b23 b49
b23 b65
b23 b69
b24 b25
b24 b34
b24 b42
b24 b54
b24 b55
b24 b59
b24 b62
b24 b63
b25 b27
b25 b31
b25 b38
b25 b53
b25 b62
b26 b30
b26 b33
b26 b43
b26 b48
b26 b52
b26 b57
b26 b59
b27 b30
b27 b31
b27 b32
b27 b35
b27 b42
b27 b45
b27 b49
b27 b60
b27 b64
b28 b29
b28 b32
b28 b42
b28 b43
b28 b63
b28 b69
b29 b41
b29 b60
b29 b63
b29 b69
b30 b31
b30 b37
b30 b38
b30 b43
b30 b53
b31 b32
b31 b43
b31 b45
b31 b62
b31 b69
b32 b33
b32 b34
b32 b40
b32 b43
b32 b57
b33 b37
b33 b38
b33 b42
b33 b47
b33 b52
b34 b40
b34 b41
b34 b49
b34 b53
b36 b39
b36 b45
b36 b49
b37 b39
b37 b41
b37 b44
b38 b49
b38 b62
b39 b40
b39 b43
b39 b53
b39 b63
b40 b43
b40 b58
b40 b65
b40 b67
b41 b47
b41 b59
b41 b62
b41 b66
b41 b67
b42 b47
b42 b49
b42 b53
b42 b55
b42 b57
b42 b62
b43 b44
b43 b45
b43 b51
b43 b57
b43 b60
b43 b63
b44 b49
b44 b54
b44 b55
b44 b64
b45 b52
b45 b55
b45 b60
b45 b61
b45 b62
b45 b66
b46 b48
b46 b54
b47 b52
b47 b65
b47 b67
b48 b49
b48 b57
b48 b58
b48 b63
b48 b67
b49 b57
b49 b58
b49 b59
b51 b52
b51 b54
b51 b56
b51 b57
b51 b58
b51 b59
b51 b60
b51 b62
b51 b63
b51 b64
b51 b66
b51 b68
b52 b58
b52 b59
b52 b61
b52 b63
b52 b64
b52 b66
b53 b58
b53 b60
b53 b61
b53 b63
b53 b64
b53 b65
b53 b66
b53 b67
b53 b69
b54 b55
b54 b59
b54 b61
b54 b62
b54 b63
b54 b64
b54 b65
b55 b56
b55 b57
b55 b58
b55 b60
b55 b64
b55 b65
b55 b68
b55 b70
b56 b57
b56 b58
b56 b59
b56 b61
b56 b64
b56 b66
b56 b67
b56 b68
b56 b69
b57 b58
b57 b60
b57 b63
b57 b65
b57 b67
b58 b60
b58 b61
b58 b62
b58 b63
b58 b65
b58 b66
b58 b67
b59 b61
b59 b64
b59 b65
b59 b67
b59 b68
b59 b69
b59 b70
b60 b61
b60 b62
b60 b63
b60 b64
b60 b65
b60 b68
b60 b69
b61 b62
b61 b64
b61 b66
b61 b67
b61 b69
b62 b64
b62 b65
b62 b66
b62 b67
b62 b68
b62 b69
b63 b64
b63 b66
b63 b69
b64 b67
b64 b68
b64 b70
b65 b67
b65 b68
b66 b68
b66 b69
b66 b70
b67 b70
a101 a102
a102 a103
a103 a104
a104 a105
a105 a106
a106 a107
a107 a108
a109 a110
a110 a111
a110 a112
a111 a103
a112 a113
a109 a114
a109 a115
a114 a116
a115 a116
a108 a117
a108 a118
a117 a119
a118 a119
a107 a120
a107 a121
a120 a122
a121 a122
a106 a123
a106 a124
a123 a125
a124 a125
a105 a126
a105 a127
a126 a128
a127 a128
a104 a129
a104 a130
a129 a131
a130 a131
a131 a132
a131 a133
a131 a134
a131 a135
a131 a136
a131 a137
a131 a138
a131 a139
a131 a140
a1 a101
100 429
b71 b72
b72 b73
b72 b74
b72 b75
b72 b76
b72 b77
b72 b78
b72 b79
b72 b81
b72 b82
b72 b83
b72 b84
b72 b85
b72 b86
