140 340
a1 a16
a1 a20
a1 a29
a1 a30
a1 a32
a1 a41
a1 a42
a2 a13
a2 a22
a2 a24
a2 a29
a2 a31
a2 a32
a2 a36
a2 a38
a2 a44
a3 a13
a3 a29
a3 a36
a3 a44
a3 a46
a3 a55
a4 a5
a4 a7
a4 a9
a4 a10
a4 a15
a4 a17
a4 a21
a4 a30
a4 a32
a4 a34
a4 a36
a4 a39
a4 a40
a4 a41
a4 a43
a4 a46
a4 a72
a5 a19
a5 a23
a5 a24
a5 a26
a5 a27
a5 a28
a5 a38
a6 a9
a6 a11
a6 a13
a6 a18
a6 a24
a6 a27
a6 a36
a6 a39
a6 a41
a6 a44
a7 a10
a7 a19
a7 a39
a7 a40
a7 a46
a7 a47
a7 a70
a8 a13
a8 a17
a8 a27
a8 a28
a8 a31
a8 a42
a8 a43
a8 a73
a9 a19
a9 a21
a9 a22
a9 a23
a9 a40
a9 a45
a9 a53
a10 a12
a10 a13
a10 a16
a10 a19
a10 a39
a10 a42
a10 a47
a10 a81
a10 a91
a11 a18
a11 a20
a11 a22
a11 a32
a11 a33
a11 a34
a11 a45
a12 a26
a12 a30
a12 a31
a12 a32
a12 a40
a12 a43
a12 a44
a12 a72
a12 a95
a13 a17
a13 a18
a13 a37
a13 a41
a13 a48
a14 a15
a14 a20
a14 a26
a14 a28
a14 a39
a14 a40
a14 a44
a14 a64
a14 a80
a15 a35
a15 a43
a16 a18
a16 a20
a16 a25
a16 a26
a16 a39
a16 a41
a17 a18
a17 a25
a17 a32
a17 a37
a17 a41
a17 a43
a17 a44
a17 a48
a17 a49
a18 a23
a18 a31
a18 a37
a18 a49
a18 a83
a19 a21
a19 a22
a19 a25
a19 a35
a19 a43
a20 a22
a20 a28
a20 a29
a20 a34
a20 a35
a20 a47
a20 a49
a21 a24
a21 a34
a21 a66
a22 a23
a22 a28
a22 a37
a22 a96
a23 a30
a23 a31
a23 a32
a23 a49
a23 a64
a23 a68
a24 a30
a24 a48
a24 a76
a24 a95
a25 a26
a25 a29
a25 a41
a25 a46
a25 a98
a26 a33
a26 a40
a26 a45
a27 a45
a27 a47
a27 a60
a28 a35
a28 a39
a28 a41
a28 a49
a29 a36
a29 a39
a29 a41
a29 a45
a29 a51
a29 a72
a30 a35
a30 a39
a30 a41
a30 a48
a30 a89
a31 a33
a32 a60
a32 a70
a32 a86
a32 a87
a33 a40
a33 a47
a33 a48
a33 a52
a33 a59
a33 a60
a33 a79
a34 a36
a34 a47
a34 a49
a34 a59
a35 a37
a35 a39
a35 a42
a35 a44
a35 a45
a35 a81
a36 a44
a36 a47
a36 a53
a36 a71
a37 a53
a38 a41
a38 a47
a38 a54
a39 a45
a39 a46
a39 a47
a39 a49
a40 a43
a40 a83
a41 a44
a41 a45
a41 a49
a43 a63
a44 a46
a44 a52
a44 a57
a44 a74
a44 a94
a45 a47
a46 a47
a46 a48
a46 a63
a47 a49
a48 a58
a48 a83
a49 a67
a49 a68
a49 a77
a49 a80
a52 a63
a52 a77
a52 a84
a53 a73
a53 a74
a53 a86
a54 a84
a55 a82
a56 a88
a57 a59
a57 a63
a57 a69
a58 a59
a58 a73
a59 a95
a60 a77
a60 a96
a61 a68
a61 a91
a62 a64
a62 a68
a62 a99
a63 a80
a63 a93
a64 a66
a64 a71
a64 a81
a65 a75
a65 a83
a66 a94
a67 a94
a68 a70
a70 a86
a72 a76
a72 a100
a73 a86
a75 a80
a76 a99
a77 a98
a78 a83
a79 a85
a79 a100
a80 a91
a81 a96
a83 a100
a84 a85
a84 a87
a86 a97
a92 a93
a94 a95
a101 a102
a102 a103
a103 a104
a104 a105
a105 a106
a106 a107
a107 a108
a109 a110
a110 a111
a111 a112
a112 a113
a113 a114
a114 a115
a115 a116
a116 a117
a117 a118
a118 a119
a119 a120
a120 a121
a121 a122
a122 a123
a123 a124
a124 a125
a125 a126
a126 a127
a127 a128
a128 a129
a129 a130
a130 a101
a121 a131
a121 a132
a121 a133
a121 a134
a121 a135
a121 a136
a121 a137
a121 a138
a121 a139
a121 a140
a1 a101
100 429
b1 b16
b1 b20
b1 b29
b1 b30
b1 b32
b1 b41
b1 b42
b1 b57
b2 b13
b2 b22
b2 b24
b2 b29
b2 b31
b2 b32
b2 b36
b2 b38
b2 b44
b2 b66
b2 b69
b3 b13
b3 b29
b3 b36
b3 b44
b3 b46
b3 b62
b3 b67
b4 b5
b4 b7
b4 b9
b4 b10
b4 b15
b4 b17
b4 b21
b4 b30
b4 b32
b4 b34
b4 b36
b4 b39
b4 b40
b4 b41
b4 b43
b4 b46
b4 b54
b5 b19
b5 b23
b5 b24
b5 b26
b5 b27
b5 b28
b5 b38
b5 b54
b5 b59
b6 b9
b6 b11
b6 b13
b6 b18
b6 b24
b6 b27
b6 b36
b6 b39
b6 b41
b6 b44
b6 b54
b6 b55
b6 b59
b7 b10
b7 b19
b7 b39
b7 b40
b7 b46
b7 b47
b7 b65
b7 b69
b8 b13
b8 b17
b8 b27
b8 b28
b8 b31
b8 b42
b8 b43
b8 b60
b8 b66
b8 b67
b9 b19
b9 b21
b9 b22
b9 b23
b9 b40
b9 b45
b10 b12
b10 b13
b10 b16
b10 b19
b10 b39
b10 b42
b10 b47
b10 b53
b10 b58
b10 b61
b10 b65
b11 b18
b11 b20
b11 b22
b11 b32
b11 b33
b11 b34
b11 b45
b11 b59
b12 b26
b12 b30
b12 b31
b12 b32
b12 b40
b12 b43
b12 b44
b12 b51
b12 b57
b12 b58
b12 b61
b13 b17
b13 b18
b13 b37
b13 b41
b13 b48
b13 b52
b13 b56
b14 b15
b14 b20
b14 b26
b14 b28
b14 b39
b14 b40
b14 b44
b14 b63
b15 b35
b15 b43
b15 b51
b15 b54
b15 b56
b15 b59
b15 b60
b16 b18
b16 b20
b16 b25
b16 b26
b16 b39
b16 b41
b16 b62
b16 b66
b17 b18
b17 b25
b17 b32
b17 b37
b17 b41
b17 b43
b17 b44
b17 b48
b17 b49
b17 b54
b17 b57
b17 b58
b18 b23
b18 b31
b18 b37
b18 b49
b18 b69
b19 b21
b19 b22
b19 b25
b19 b35
b19 b43
b19 b59
b19 b60
b19 b68
b20 b22
b20 b28
b20 b29
b20 b34
b20 b35
b20 b47
b20 b49
b20 b57
b20 b61
b20 b69
b21 b24
b21 b34
b21 b54
b21 b62
b21 b66
b21 b68
b21 b69
b22 b23
b22 b28
b22 b37
b22 b65
b22 b66
b23 b30
b23 b31
b23 b32
b23 b49
b23 b53
b23 b54
b23 b63
b24 b30
b24 b48
b24 b59
b24 b65
b24 b66
b25 b26
b25 b29
b25 b41
b25 b46
b25 b59
b25 b62
b26 b33
b26 b40
b26 b45
b26 b65
b27 b45
b27 b47
b28 b35
b28 b39
b28 b41
b28 b49
b28 b53
b29 b36
b29 b39
b29 b41
b29 b45
b29 b54
b29 b56
b29 b57
b29 b62
b29 b64
b30 b35
b30 b39
b30 b41
b30 b48
b30 b59
b30 b64
b31 b33
b31 b62
b31 b66
b32 b66
b33 b40
b33 b47
b33 b48
b33 b53
b34 b36
b34 b47
b34 b49
b34 b53
b34 b59
b35 b37
b35 b39
b35 b42
b35 b44
b35 b45
b35 b53
b35 b55
b35 b60
b35 b64
b36 b44
b36 b47
b36 b65
b38 b41
b38 b47
b38 b53
b38 b64
b38 b67
b39 b45
b39 b46
b39 b47
b39 b49
b39 b55
b39 b60
b39 b66
b40 b43
b40 b56
b40 b60
b40 b62
b40 b64
b41 b44
b41 b45
b41 b49
b41 b53
b41 b61
b42 b61
b44 b46
b44 b64
b45 b47
b46 b47
b46 b48
b46 b51
b46 b63
b46 b68
b47 b49
b47 b56
b47 b69
b49 b55
b51 b53
b51 b55
b51 b56
b51 b57
b51 b58
b51 b60
b51 b61
b51 b62
b51 b63
b51 b64
b51 b66
b51 b67
b51 b68
b51 b70
b52 b53
b52 b55
b52 b58
b52 b59
b52 b60
b52 b61
b52 b62
b52 b63
b52 b64
b52 b66
b52 b67
b53 b54
b53 b55
b53 b61
b53 b64
b53 b67
b53 b68
b53 b70
b54 b55
b54 b61
b54 b62
b54 b64
b54 b65
b54 b67
b54 b68
b54 b69
b55 b56
b55 b57
b55 b58
b55 b61
b55 b64
b55 b66
b55 b67
b55 b68
b55 b69
b55 b70
b56 b58
b56 b59
b56 b61
b56 b62
b56 b63
b56 b65
b56 b67
b56 b69
b56 b70
b57 b58
b57 b59
b57 b61
b57 b62
b57 b63
b57 b67
b57 b68
b58 b61
b58 b62
b58 b64
b58 b68
b58 b69
b59 b60
b59 b65
b59 b67
b59 b68
b59 b69
b59 b70
b60 b62
b60 b68
b60 b69
b60 b70
b61 b65
b61 b69
b62 b63
b62 b65
b62 b69
b62 b70
b63 b64
b63 b68
b63 b69
b64 b68
b64 b69
b65 b66
b65 b67
b66 b67
b66 b69
b67 b68
b67 b69
b67 b70
b69 b70
b71 b72
b72 b73
b72 b74
b72 b75
b72 b76
b72 b77
b72 b78
b72 b79
b72 b81
b72 b82
b72 b83
b72 b84
b72 b85
b72 b86
b72 b87
b72 b88
b72 b89
b72 b90
b72 b91
b72 b92
b72 b93
b72 b94
b72 b95
b72 b96
b72 b97
b72 b98
b72 b99
b72 b100
b1 b71
