140 354
a1 a11
a1 a16
a1 a18
a1 a19
a1 a21
a1 a23
a1 a31
a1 a32
a1 a33
a1 a43
a1 a45
a1 a48
a1 a56
a1 a96
a2 a5
a2 a7
a2 a8
a2 a13
a2 a17
a2 a18
a2 a32
a2 a42
a2 a64
a3 a5
a3 a7
a3 a43
a4 a13
a4 a26
a4 a40
a4 a41
a4 a86
a5 a14
a5 a16
a5 a17
a5 a19
a5 a24
a5 a33
a5 a39
a5 a47
a5 a56
a5 a75
a6 a7
a6 a10
a6 a29
a6 a32
a6 a49
a6 a60
a7 a22
a7 a27
a7 a40
a7 a41
a7 a64
a8 a12
a8 a17
a8 a23
a8 a26
a8 a36
a8 a45
a8 a90
a9 a10
a9 a11
a9 a13
a9 a26
a9 a27
a9 a34
a9 a59
a10 a12
a10 a19
a10 a25
a10 a29
a10 a32
a10 a33
a10 a35
a10 a38
a10 a44
a10 a45
a10 a95
a11 a18
a11 a37
a11 a41
a11 a49
a11 a89
a12 a13
a12 a15
a12 a20
a12 a39
a12 a43
a12 a46
a12 a68
a13 a25
a13 a34
a13 a38
a13 a39
a13 a42
a14 a15
a14 a39
a14 a40
a14 a93
a15 a21
a15 a22
a15 a44
a15 a47
a15 a70
a15 a77
a15 a90
a16 a18
a16 a20
a16 a24
a16 a33
a16 a42
a16 a45
a16 a49
a16 a60
a17 a23
a17 a25
a17 a27
a17 a31
a17 a32
a17 a33
a17 a42
a17 a45
a17 a46
a18 a21
a18 a32
a18 a35
a18 a43
a18 a44
a18 a47
a18 a65
a19 a21
a19 a30
a19 a40
a19 a41
a19 a42
a19 a44
a20 a24
a20 a26
a20 a32
a20 a41
a20 a43
a20 a46
a20 a51
a21 a25
a21 a27
a21 a34
a21 a48
a21 a90
a22 a36
a22 a39
a23 a24
a23 a29
a23 a31
a23 a33
a24 a27
a24 a31
a24 a44
a25 a36
a25 a39
a25 a40
a25 a45
a25 a51
a25 a92
a26 a27
a26 a32
a26 a36
a26 a42
a26 a43
a26 a45
a26 a48
a26 a63
a26 a81
a26 a83
a27 a32
a28 a40
a28 a43
a28 a44
a28 a45
a28 a51
a29 a46
a29 a47
a29 a97
a29 a99
a30 a31
a30 a32
a30 a41
a30 a45
a30 a46
a31 a33
a31 a34
a31 a35
a31 a41
a31 a42
a31 a90
a32 a38
a32 a45
a32 a48
a32 a85
a32 a99
a33 a36
a33 a43
a34 a36
a34 a39
a34 a41
a34 a46
a34 a88
a35 a36
a35 a46
a35 a48
a35 a51
a36 a38
a36 a39
a36 a42
a36 a44
a36 a45
a36 a49
a36 a72
a37 a45
a37 a48
a37 a59
a37 a74
a37 a75
a38 a46
a38 a91
a40 a41
a40 a43
a40 a46
a40 a49
a40 a70
a40 a77
a40 a81
a41 a42
a41 a47
a41 a49
a41 a96
a42 a44
a42 a47
a43 a46
a43 a47
a43 a69
a44 a46
a45 a49
a45 a74
a46 a47
a46 a49
a46 a70
a46 a75
a47 a49
a47 a87
a48 a67
a48 a86
a51 a59
a51 a77
a51 a86
a51 a96
a52 a80
a53 a98
a54 a71
a54 a82
a54 a87
a55 a81
a55 a98
a55 a99
a56 a95
a56 a97
a57 a67
a57 a82
a58 a68
a58 a72
a58 a73
a58 a84
a59 a73
a59 a74
a59 a81
a59 a83
a59 a96
a60 a75
a61 a86
a62 a65
a63 a100
a65 a100
a66 a92
a67 a68
a67 a71
a68 a69
a68 a91
a69 a76
a69 a96
a70 a100
a73 a91
a74 a75
a74 a80
a74 a82
a76 a92
a77 a94
a79 a90
a80 a81
a83 a97
a84 a90
a84 a96
a87 a89
b1 b11
b1 b16
b1 b18
b1 b19
b1 b21
b1 b23
b1 b31
b1 b32
b1 b33
b1 b43
b1 b45
b1 b48
b1 b61
b2 b5
b2 b7
b2 b8
b2 b13
b2 b17
b2 b18
b2 b32
b2 b42
b2 b51
b2 b56
b2 b58
b3 b5
b3 b7
b3 b43
b3 b55
b3 b67
b4 b13
b4 b26
b4 b40
b4 b41
b4 b59
b4 b65
b4 b68
b5 b14
b5 b16
b5 b17
b5 b19
b5 b24
b5 b33
b5 b39
b5 b47
b5 b63
b5 b67
b5 b68
b6 b7
b6 b10
b6 b29
b6 b32
b6 b49
b7 b22
b7 b27
b7 b40
b7 b41
b7 b58
b7 b67
b8 b12
b8 b17
b8 b23
b8 b26
b8 b36
b8 b45
b8 b55
b8 b58
b8 b62
b8 b68
b8 b69
b9 b10
b9 b11
b9 b13
b9 b26
b9 b27
b9 b34
b9 b52
b9 b58
b10 b12
b10 b19
b10 b25
b10 b29
b10 b32
b10 b33
b10 b35
b10 b38
b10 b44
b10 b45
b11 b18
b11 b37
b11 b41
b11 b49
b11 b58
b11 b64
b11 b67
b12 b13
b12 b15
b12 b20
b12 b39
b12 b43
b12 b46
b12 b66
b12 b69
b13 b25
b13 b34
b13 b38
b13 b39
b13 b42
b13 b57
b13 b59
b14 b15
b14 b39
b14 b40
b14 b66
b14 b67
b15 b21
b15 b22
b15 b44
b15 b47
b15 b54
b15 b66
b16 b18
b16 b20
b16 b24
b16 b33
b16 b42
b16 b45
b16 b49
b16 b68
b17 b23
b17 b25
b17 b27
b17 b31
b17 b32
b17 b33
b17 b42
b17 b45
b17 b46
b18 b21
b18 b32
b18 b35
b18 b43
b18 b44
b18 b47
b18 b55
b18 b57
b18 b69
b19 b21
b19 b30
b19 b40
b19 b41
b19 b42
b19 b44
b19 b63
b19 b65
b20 b24
b20 b26
b20 b32
b20 b41
b20 b43
b20 b46
b20 b54
b20 b60
b21 b25
b21 b27
b21 b34
b21 b48
b21 b52
b21 b65
b22 b36
b22 b39
b22 b55
b22 b60
b23 b24
b23 b29
b23 b31
b23 b33
b23 b62
b23 b64
b23 b69
b24 b27
b24 b31
b24 b44
b24 b59
b24 b67
b24 b69
b25 b36
b25 b39
b25 b40
b25 b45
b25 b67
b25 b68
b26 b27
b26 b32
b26 b36
b26 b42
b26 b43
b26 b45
b26 b48
b26 b52
b26 b60
b26 b69
b27 b32
b27 b51
b27 b57
b28 b40
b28 b43
b28 b44
b28 b45
b28 b53
b29 b46
b29 b47
b30 b31
b30 b32
b30 b41
b30 b45
b30 b46
b30 b51
b30 b54
b30 b63
b30 b64
b30 b69
b31 b33
b31 b34
b31 b35
b31 b41
b31 b42
b31 b60
b31 b65
b32 b38
b32 b45
b32 b48
b32 b56
b33 b36
b33 b43
b33 b59
b33 b60
b33 b62
b33 b63
b34 b36
b34 b39
b34 b41
b34 b46
b34 b62
b34 b68
b35 b36
b35 b46
b35 b48
b35 b51
b35 b63
b36 b38
b36 b39
b36 b42
b36 b44
b36 b45
b36 b49
b36 b51
b36 b57
b36 b63
b37 b45
b37 b48
b37 b56
b38 b46
b38 b67
b38 b69
b39 b53
b39 b62
b39 b66
b40 b41
b40 b43
b40 b46
b40 b49
b40 b62
b41 b42
b41 b47
b41 b49
b41 b59
b41 b64
b41 b67
b42 b44
b42 b47
b42 b60
b43 b46
b43 b47
b43 b51
b43 b54
b43 b56
b43 b57
b44 b46
b44 b57
b44 b63
b44 b64
b45 b49
b46 b47
b46 b49
b46 b52
b47 b49
b47 b69
b48 b68
b48 b69
b49 b63
b51 b52
b51 b55
b51 b62
b51 b63
b51 b64
b51 b65
b51 b66
b51 b67
b51 b69
b51 b70
b52 b53
b52 b55
b52 b56
b52 b57
b52 b58
b52 b59
b52 b61
b52 b62
b52 b64
