130 330
a1 a12
a1 a14
a1 a15
a1 a17
a1 a20
a1 a22
a1 a26
a1 a35
a1 a44
a1 a48
a1 a92
a2 a8
a2 a12
a2 a14
a2 a20
a2 a24
a2 a34
a2 a38
a2 a43
a2 a44
a3 a7
a3 a13
a3 a14
a3 a21
a3 a23
a3 a28
a3 a34
a3 a39
a3 a46
a3 a48
a3 a63
a3 a89
a4 a5
a4 a10
a4 a19
a4 a22
a4 a44
a4 a46
a4 a56
a4 a73
a4 a99
a5 a12
a5 a14
a5 a15
a5 a18
a5 a19
a5 a21
a5 a31
a5 a35
a5 a37
a5 a39
a5 a44
a6 a7
a6 a9
a6 a12
a6 a32
a6 a41
a6 a48
a7 a8
a7 a14
a7 a15
a7 a19
a7 a27
a7 a31
a7 a53
a8 a17
a8 a18
a8 a20
a8 a24
a8 a33
a8 a44
a8 a45
a9 a11
a9 a34
a9 a44
a9 a86
a10 a21
a10 a24
a10 a30
a10 a33
a10 a38
a10 a41
a10 a43
a10 a46
a10 a75
a10 a90
a11 a13
a11 a19
a11 a24
a11 a26
a11 a35
a11 a46
a11 a59
a12 a19
a12 a27
a12 a45
a12 a46
a12 a47
a12 a48
a12 a79
a13 a14
a13 a17
a13 a23
a13 a24
a13 a25
a13 a33
a13 a39
a13 a40
a13 a42
a13 a47
a13 a69
a14 a18
a14 a26
a14 a36
a14 a37
a14 a39
a14 a45
a14 a49
a14 a95
a15 a21
a15 a27
a15 a34
a15 a36
a15 a39
a15 a47
a15 a48
a16 a27
a16 a46
a17 a21
a17 a23
a17 a28
a17 a38
a17 a45
a17 a56
a18 a19
a18 a30
a18 a65
a19 a25
a19 a28
a19 a39
a19 a47
a19 a66
a19 a78
a19 a79
a20 a28
a20 a36
a20 a41
a20 a43
a20 a48
a20 a62
a21 a28
a21 a36
a21 a41
a21 a47
a21 a55
a21 a75
a22 a23
a22 a29
a22 a32
a22 a36
a22 a40
a23 a24
a23 a32
a23 a33
a23 a35
a23 a77
a23 a87
a24 a30
a24 a38
a24 a46
a24 a47
a24 a49
a24 a52
a25 a44
a25 a45
a25 a65
a25 a82
a26 a46
a27 a33
a27 a34
a27 a37
a27 a40
a27 a46
a28 a33
a28 a35
a28 a40
a28 a42
a28 a49
a29 a32
a29 a33
a29 a36
a29 a39
a29 a44
a29 a45
a29 a49
a29 a85
a30 a33
a30 a42
a30 a59
a30 a89
a31 a40
a31 a49
a31 a58
a32 a42
a32 a47
a32 a52
a32 a61
a32 a99
a33 a39
a34 a40
a34 a42
a34 a43
a34 a47
a35 a38
a35 a49
a36 a40
a37 a43
a37 a46
a38 a40
a38 a46
a38 a48
a38 a83
a38 a89
a39 a42
a39 a44
a40 a42
a40 a45
a41 a42
a41 a43
a41 a47
a41 a48
a42 a47
a42 a58
a42 a61
a42 a72
a42 a97
a43 a44
a44 a47
a44 a49
a44 a59
a44 a75
a44 a99
a45 a80
a46 a57
a46 a77
a47 a48
a47 a99
a49 a51
a49 a80
a49 a88
a51 a100
a52 a72
a52 a89
a54 a82
a55 a94
a56 a83
a56 a86
a57 a71
a59 a68
a59 a80
a59 a89
a60 a69
a60 a82
a61 a65
a61 a74
a61 a80
a61 a95
a62 a76
a62 a83
a63 a80
a63 a81
a64 a69
a65 a77
a65 a90
a66 a71
a66 a74
a66 a97
a67 a86
a68 a70
a68 a72
a68 a84
a72 a96
a73 a97
a75 a78
a75 a80
a75 a85
a77 a94
a77 a99
a78 a79
a80 a87
a82 a83
a82 a98
a83 a96
a84 a99
a87 a92
a87 a95
a88 a91
a88 a100
a91 a96
a98 a99
b1 b12
b1 b14
b1 b15
b1 b17
b1 b20
b1 b22
b1 b26
b1 b35
b1 b44
b1 b48
b1 b53
b1 b56
b2 b8
b2 b12
b2 b14
b2 b20
b2 b24
b2 b34
b2 b38
b2 b43
b2 b44
b2 b59
b2 b64
b2 b66
b3 b7
b3 b13
b3 b14
b3 b21
b3 b23
b3 b28
b3 b34
b3 b39
b3 b46
b3 b48
b3 b58
b3 b64
b4 b5
b4 b10
b4 b19
b4 b22
b4 b44
b4 b46
b4 b61
b4 b62
b5 b12
b5 b14
b5 b15
b5 b18
b5 b19
b5 b21
b5 b31
b5 b35
b5 b37
b5 b39
b5 b44
b5 b53
b5 b60
b6 b7
b6 b9
b6 b12
b6 b32
b6 b41
b6 b48
b6 b54
b7 b8
b7 b14
b7 b15
b7 b19
b7 b27
b7 b31
b7 b51
b7 b52
b7 b60
b7 b61
b7 b63
b8 b17
b8 b18
b8 b20
b8 b24
b8 b33
b8 b44
b8 b45
b8 b52
b8 b60
b9 b11
b9 b34
b9 b44
b9 b53
b9 b61
b10 b21
b10 b24
b10 b30
b10 b33
b10 b38
b10 b41
b10 b43
b10 b46
b10 b61
b11 b13
b11 b19
b11 b24
b11 b26
b11 b35
b11 b46
b11 b52
b12 b19
b12 b27
b12 b45
b12 b46
b12 b47
b12 b48
b12 b55
b12 b65
b12 b68
b13 b14
b13 b17
b13 b23
b13 b24
b13 b25
b13 b33
b13 b39
b13 b40
b13 b42
b13 b47
b14 b18
b14 b26
b14 b36
b14 b37
b14 b39
b14 b45
b14 b49
b15 b21
b15 b27
b15 b34
b15 b36
b15 b39
b15 b47
b15 b48
b15 b63
b16 b27
b16 b46
b16 b66
b17 b21
b17 b23
b17 b28
b17 b38
b17 b45
b17 b53
b17 b54
b17 b58
b17 b68
b18 b19
b18 b30
b18 b57
b18 b62
b18 b63
b19 b25
b19 b28
b19 b39
b19 b47
b19 b67
b19 b68
b20 b28
b20 b36
b20 b41
b20 b43
b20 b48
b21 b28
b21 b36
b21 b41
b21 b47
b21 b58
b21 b60
b21 b64
b21 b66
b21 b68
b22 b23
b22 b29
b22 b32
b22 b36
b22 b40
b22 b52
b22 b65
b23 b24
b23 b32
b23 b33
b23 b35
b23 b52
b23 b56
b23 b59
b23 b68
b24 b30
b24 b38
b24 b46
b24 b47
b24 b49
b24 b52
b24 b60
b25 b44
b25 b45
b26 b46
b26 b57
b26 b59
b26 b61
b27 b33
b27 b34
b27 b37
b27 b40
b27 b46
b28 b33
b28 b35
b28 b40
b28 b42
b28 b49
b28 b52
b28 b56
b28 b68
b29 b32
b29 b33
b29 b36
b29 b39
b29 b44
b29 b45
b29 b49
b30 b33
b30 b42
b30 b68
b31 b40
b31 b49
b31 b69
b32 b42
b32 b47
b32 b69
b33 b39
b33 b53
b33 b55
b33 b58
b33 b68
b34 b40
b34 b42
b34 b43
b34 b47
b34 b56
b34 b58
b34 b63
b35 b38
b35 b49
b35 b52
b35 b54
b35 b66
b35 b69
b36 b40
b37 b43
b37 b46
b37 b53
b37 b66
b37 b67
b38 b40
b38 b46
b38 b48
b38 b53
b38 b57
b38 b60
b38 b66
b38 b69
b39 b42
b39 b44
b39 b61
b39 b65
b39 b69
b40 b42
b40 b45
b40 b60
b40 b66
b40 b69
b41 b42
b41 b43
b41 b47
b41 b48
b41 b56
b42 b47
b42 b51
b43 b44
b43 b58
b44 b47
b44 b49
b44 b52
b45 b52
b45 b60
b45 b61
b45 b67
b46 b58
b47 b48
b47 b55
b47 b57
b48 b54
b48 b64
b48 b65
b49 b57
b49 b59
b51 b54
b51 b58
b51 b59
b51 b61
b51 b63
b51 b64
b51 b65
b51 b66
b51 b67
b51 b68
b51 b69
b52 b53
b52 b55
b52 b56
b52 b57
b52 b63
b52 b64
b52 b70
